Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.15216,1.36189,118,176,,,INTERNET,2019 ,Agosto
PATATAS FRESCAS,79044,86609,11,117,,,INTERNET,2019 ,Agosto
PATATAS CONGELADAS,4721,6629,14,025,,,INTERNET,2019 ,Agosto
PATATAS PROCESADAS,6290,42952,683,069,,,INTERNET,2019 ,Agosto
PATATAS FRITAS,5253,41446,789,064,,,INTERNET,2019 ,Agosto
T.HORTALIZAS FRESCAS,1.49182,3.47777,233,239,,,INTERNET,2019 ,Agosto
TOMATES,37113,67899,183,126,,,INTERNET,2019 ,Agosto
CEBOLLAS,18495,27104,147,089,,,INTERNET,2019 ,Agosto
AJOS,1436,7621,531,031,,,INTERNET,2019 ,Agosto
COLES,1184,2238,189,008,,,INTERNET,2019 ,Agosto
PEPINOS,6899,7146,104,038,,,INTERNET,2019 ,Agosto
JUDIAS VERDES,4337,12408,286,018,,,INTERNET,2019 ,Agosto
PIMIENTOS,9453,19794,209,07,,,INTERNET,2019 ,Agosto
CHAMPIÑONES+O.SETAS,8488,60042,707,042,,,INTERNET,2019 ,Agosto
LECHUGA/ESC./ENDIVIA,12659,43306,342,101,,,INTERNET,2019 ,Agosto
ESPARRAGOS,1097,9196,839,006,,,INTERNET,2019 ,Agosto
VERDURAS DE HOJA,2288,7029,307,018,,,INTERNET,2019 ,Agosto
BERENJENAS,3985,5763,145,02,,,INTERNET,2019 ,Agosto
ZANAHORIAS,9805,8806,09,059,,,INTERNET,2019 ,Agosto
CALABACINES,14472,20160,139,064,,,INTERNET,2019 ,Agosto
OTR.HORTALIZAS/VERD.,17471,49264,282,101,,,INTERNET,2019 ,Agosto
BROCOLI,1872,4462,238,019,,,INTERNET,2019 ,Agosto
ALCACHOFAS,000,000,0,0,,,INTERNET,2019 ,Agosto
APIO,387,624,161,002,,,INTERNET,2019 ,Agosto
COLIFLOR,000,000,0,0,,,INTERNET,2019 ,Agosto
VERD./HORT. IV GAMA,14503,60652,418,11,,,INTERNET,2019 ,Agosto
PUERRO,1845,6377,346,025,,,INTERNET,2019 ,Agosto
