Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.27475,1.16435,091,145,,,INTERNET,2018 ,Mayo
PATATAS FRESCAS,65968,49044,074,09,,,INTERNET,2018 ,Mayo
PATATAS CONGELADAS,7489,7972,106,025,,,INTERNET,2018 ,Mayo
PATATAS PROCESADAS,10804,59419,55,08,,,INTERNET,2018 ,Mayo
T.HORTALIZAS FRESCAS,1.32008,2.70673,205,288,,,INTERNET,2018 ,Mayo
TOMATES,22702,44366,195,117,,,INTERNET,2018 ,Mayo
CEBOLLAS,27284,31989,117,095,,,INTERNET,2018 ,Mayo
AJOS,938,3742,399,015,,,INTERNET,2018 ,Mayo
COLES,4386,5592,128,019,,,INTERNET,2018 ,Mayo
PEPINOS,7212,9569,133,047,,,INTERNET,2018 ,Mayo
JUDIAS VERDES,4023,18764,466,039,,,INTERNET,2018 ,Mayo
PIMIENTOS,8805,18044,205,051,,,INTERNET,2018 ,Mayo
CHAMPIÑONES+O.SETAS,3123,12924,414,027,,,INTERNET,2018 ,Mayo
LECHUGA/ESC./ENDIVIA,5065,17690,349,061,,,INTERNET,2018 ,Mayo
ESPARRAGOS,4065,13771,339,03,,,INTERNET,2018 ,Mayo
VERDURAS DE HOJA,2839,10934,385,04,,,INTERNET,2018 ,Mayo
BERENJENAS,4742,6798,143,027,,,INTERNET,2018 ,Mayo
ZANAHORIAS,6331,5536,087,04,,,INTERNET,2018 ,Mayo
CALABACINES,9394,16174,172,048,,,INTERNET,2018 ,Mayo
OTR.HORTALIZAS/VERD.,21100,54781,26,124,,,INTERNET,2018 ,Mayo
BROCOLI,3530,7868,223,02,,,INTERNET,2018 ,Mayo
ALCACHOFAS,1552,2412,155,01,,,INTERNET,2018 ,Mayo
VERD./HORT. IV GAMA,13667,44447,325,091,,,INTERNET,2018 ,Mayo
