Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.33505,1.54936,116,166,,,INTERNET,2020 ,Febrero
PATATAS FRESCAS,76868,78684,102,095,,,INTERNET,2020 ,Febrero
PATATAS CONGELADAS,12122,14787,122,031,,,INTERNET,2020 ,Febrero
PATATAS PROCESADAS,8903,61466,69,084,,,INTERNET,2020 ,Febrero
PATATAS FRITAS,7581,59341,783,082,,,INTERNET,2020 ,Febrero
T.HORTALIZAS FRESCAS,1.74078,3.98434,229,277,,,INTERNET,2020 ,Febrero
TOMATES,34709,70721,204,139,,,INTERNET,2020 ,Febrero
CEBOLLAS,27944,39693,142,105,,,INTERNET,2020 ,Febrero
AJOS,3082,13425,436,037,,,INTERNET,2020 ,Febrero
COLES,9067,8572,095,03,,,INTERNET,2020 ,Febrero
PEPINOS,5624,9729,173,031,,,INTERNET,2020 ,Febrero
JUDIAS VERDES,2183,7771,356,017,,,INTERNET,2020 ,Febrero
PIMIENTOS,10400,23452,225,063,,,INTERNET,2020 ,Febrero
CHAMPIÑONES+O.SETAS,3919,16883,431,038,,,INTERNET,2020 ,Febrero
LECHUGA/ESC./ENDIVIA,12303,42638,347,09,,,INTERNET,2020 ,Febrero
ESPARRAGOS,676,4538,672,009,,,INTERNET,2020 ,Febrero
VERDURAS DE HOJA,5095,12414,244,03,,,INTERNET,2020 ,Febrero
BERENJENAS,3205,7592,237,022,,,INTERNET,2020 ,Febrero
ZANAHORIAS,9056,9661,107,043,,,INTERNET,2020 ,Febrero
CALABACINES,10640,23519,221,052,,,INTERNET,2020 ,Febrero
OTR.HORTALIZAS/VERD.,36174,1.07829,298,126,,,INTERNET,2020 ,Febrero
BROCOLI,4395,14077,32,024,,,INTERNET,2020 ,Febrero
ALCACHOFAS,4260,7067,166,024,,,INTERNET,2020 ,Febrero
APIO,231,357,154,002,,,INTERNET,2020 ,Febrero
COLIFLOR,3066,4929,161,01,,,INTERNET,2020 ,Febrero
VERD./HORT. IV GAMA,17539,80250,458,107,,,INTERNET,2020 ,Febrero
PUERRO,3847,9839,256,028,,,INTERNET,2020 ,Febrero
