Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,85365,75642,089,118,,,INTERNET,2018 ,Julio
PATATAS FRESCAS,47949,40183,084,075,,,INTERNET,2018 ,Julio
PATATAS CONGELADAS,596,600,101,003,,,INTERNET,2018 ,Julio
PATATAS PROCESADAS,7364,34858,473,065,,,INTERNET,2018 ,Julio
T.HORTALIZAS FRESCAS,1.26238,2.52999,2,237,,,INTERNET,2018 ,Julio
TOMATES,30398,54485,179,122,,,INTERNET,2018 ,Julio
CEBOLLAS,23095,23006,1,081,,,INTERNET,2018 ,Julio
AJOS,369,1977,535,008,,,INTERNET,2018 ,Julio
COLES,3033,2675,088,01,,,INTERNET,2018 ,Julio
PEPINOS,8379,11547,138,048,,,INTERNET,2018 ,Julio
JUDIAS VERDES,2454,8137,332,011,,,INTERNET,2018 ,Julio
PIMIENTOS,6724,15195,226,072,,,INTERNET,2018 ,Julio
CHAMPIÑONES+O.SETAS,3096,14296,462,024,,,INTERNET,2018 ,Julio
LECHUGA/ESC./ENDIVIA,10314,33687,327,09,,,INTERNET,2018 ,Julio
ESPARRAGOS,937,9876,1054,011,,,INTERNET,2018 ,Julio
VERDURAS DE HOJA,1760,8730,496,026,,,INTERNET,2018 ,Julio
BERENJENAS,3006,5980,199,015,,,INTERNET,2018 ,Julio
ZANAHORIAS,6853,5992,087,039,,,INTERNET,2018 ,Julio
CALABACINES,7011,8377,119,035,,,INTERNET,2018 ,Julio
OTR.HORTALIZAS/VERD.,18808,49038,261,096,,,INTERNET,2018 ,Julio
BROCOLI,2456,4114,167,014,,,INTERNET,2018 ,Julio
ALCACHOFAS,066,164,249,0,,,INTERNET,2018 ,Julio
VERD./HORT. IV GAMA,18692,55640,298,105,,,INTERNET,2018 ,Julio
