Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.47201,11.74168,102,1529,,,HIPERMERCADOS,2019 ,Marzo
PATATAS FRESCAS,6.82891,5.87727,086,899,,,HIPERMERCADOS,2019 ,Marzo
PATATAS CONGELADAS,43061,63540,148,142,,,HIPERMERCADOS,2019 ,Marzo
PATATAS PROCESADAS,84250,5.22901,621,868,,,HIPERMERCADOS,2019 ,Marzo
PATATAS FRITAS,64245,4.93010,767,817,,,HIPERMERCADOS,2019 ,Marzo
T.HORTALIZAS FRESCAS,18.87011,39.28862,208,2734,,,HIPERMERCADOS,2019 ,Marzo
TOMATES,3.60715,6.98027,194,125,,,HIPERMERCADOS,2019 ,Marzo
CEBOLLAS,2.98897,4.17850,14,1059,,,HIPERMERCADOS,2019 ,Marzo
AJOS,22627,1.05834,468,361,,,HIPERMERCADOS,2019 ,Marzo
COLES,32651,47909,147,175,,,HIPERMERCADOS,2019 ,Marzo
PEPINOS,27447,47629,174,215,,,HIPERMERCADOS,2019 ,Marzo
JUDIAS VERDES,31160,1.08633,349,259,,,HIPERMERCADOS,2019 ,Marzo
PIMIENTOS,1.52642,3.19583,209,903,,,HIPERMERCADOS,2019 ,Marzo
CHAMPIÑONES+O.SETAS,49408,2.19843,445,491,,,HIPERMERCADOS,2019 ,Marzo
LECHUGA/ESC./ENDIVIA,1.18972,4.27780,36,952,,,HIPERMERCADOS,2019 ,Marzo
ESPARRAGOS,14440,60358,418,141,,,HIPERMERCADOS,2019 ,Marzo
VERDURAS DE HOJA,26071,88044,338,252,,,HIPERMERCADOS,2019 ,Marzo
BERENJENAS,48364,69963,145,276,,,HIPERMERCADOS,2019 ,Marzo
ZANAHORIAS,1.31778,1.10752,084,646,,,HIPERMERCADOS,2019 ,Marzo
CALABACINES,1.78429,2.17554,122,747,,,HIPERMERCADOS,2019 ,Marzo
OTR.HORTALIZAS/VERD.,3.93410,9.89105,251,1422,,,HIPERMERCADOS,2019 ,Marzo
BROCOLI,57361,82354,144,285,,,HIPERMERCADOS,2019 ,Marzo
ALCACHOFAS,70879,1.03360,146,275,,,HIPERMERCADOS,2019 ,Marzo
APIO,10620,20246,191,069,,,HIPERMERCADOS,2019 ,Marzo
COLIFLOR,12149,24295,2,062,,,HIPERMERCADOS,2019 ,Marzo
VERD./HORT. IV GAMA,2.18632,8.26774,378,1129,,,HIPERMERCADOS,2019 ,Marzo
PUERRO,29075,1.01428,349,312,,,HIPERMERCADOS,2019 ,Marzo
