Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.92442,11.36446,104,1452,,,HIPERMERCADOS,2019 ,Junio
PATATAS FRESCAS,5.96334,5.17211,087,796,,,HIPERMERCADOS,2019 ,Junio
PATATAS CONGELADAS,37719,50950,135,119,,,HIPERMERCADOS,2019 ,Junio
PATATAS PROCESADAS,91678,5.68285,62,884,,,HIPERMERCADOS,2019 ,Junio
PATATAS FRITAS,73421,5.41114,737,85,,,HIPERMERCADOS,2019 ,Junio
T.HORTALIZAS FRESCAS,17.65032,34.73136,197,2643,,,HIPERMERCADOS,2019 ,Junio
TOMATES,4.57789,7.27413,159,1412,,,HIPERMERCADOS,2019 ,Junio
CEBOLLAS,2.35183,3.17614,135,884,,,HIPERMERCADOS,2019 ,Junio
AJOS,18862,93974,498,283,,,HIPERMERCADOS,2019 ,Junio
COLES,28435,27427,096,103,,,HIPERMERCADOS,2019 ,Junio
PEPINOS,87922,99923,114,579,,,HIPERMERCADOS,2019 ,Junio
JUDIAS VERDES,36994,1.24340,336,218,,,HIPERMERCADOS,2019 ,Junio
PIMIENTOS,1.42123,3.04985,215,876,,,HIPERMERCADOS,2019 ,Junio
CHAMPIÑONES+O.SETAS,38438,1.68508,438,403,,,HIPERMERCADOS,2019 ,Junio
LECHUGA/ESC./ENDIVIA,1.40845,4.57082,325,969,,,HIPERMERCADOS,2019 ,Junio
ESPARRAGOS,27003,94459,35,256,,,HIPERMERCADOS,2019 ,Junio
VERDURAS DE HOJA,17255,69475,403,236,,,HIPERMERCADOS,2019 ,Junio
BERENJENAS,53639,74190,138,279,,,HIPERMERCADOS,2019 ,Junio
ZANAHORIAS,1.20889,1.09568,091,622,,,HIPERMERCADOS,2019 ,Junio
CALABACINES,1.43718,1.75322,122,713,,,HIPERMERCADOS,2019 ,Junio
OTR.HORTALIZAS/VERD.,2.15935,6.28858,291,1166,,,HIPERMERCADOS,2019 ,Junio
BROCOLI,31717,61281,193,212,,,HIPERMERCADOS,2019 ,Junio
ALCACHOFAS,8595,27279,317,054,,,HIPERMERCADOS,2019 ,Junio
APIO,10762,21221,197,073,,,HIPERMERCADOS,2019 ,Junio
COLIFLOR,3353,5134,153,019,,,HIPERMERCADOS,2019 ,Junio
VERD./HORT. IV GAMA,2.40408,7.70708,321,1164,,,HIPERMERCADOS,2019 ,Junio
PUERRO,20439,65981,323,237,,,HIPERMERCADOS,2019 ,Junio
