Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.39125,10.28776,099,1513,,,HIPERMERCADOS,2016 ,Junio
PATATAS FRESCAS,5.24763,4.35620,083,724,,,HIPERMERCADOS,2016 ,Junio
PATATAS CONGELADAS,45207,56991,126,156,,,HIPERMERCADOS,2016 ,Junio
PATATAS PROCESADAS,93831,5.36165,571,1021,,,HIPERMERCADOS,2016 ,Junio
T.HORTALIZAS FRESCAS,16.39583,29.62132,181,2629,,,HIPERMERCADOS,2016 ,Junio
TOMATES,4.26527,6.50302,152,1478,,,HIPERMERCADOS,2016 ,Junio
CEBOLLAS,2.19745,2.28685,104,801,,,HIPERMERCADOS,2016 ,Junio
AJOS,20092,92268,459,302,,,HIPERMERCADOS,2016 ,Junio
COLES,27445,29772,108,135,,,HIPERMERCADOS,2016 ,Junio
PEPINOS,97378,1.07404,11,619,,,HIPERMERCADOS,2016 ,Junio
JUDIAS VERDES,44447,1.31584,296,276,,,HIPERMERCADOS,2016 ,Junio
PIMIENTOS,1.41517,2.79320,197,949,,,HIPERMERCADOS,2016 ,Junio
CHAMPIÑONES+O.SETAS,38876,1.45035,373,392,,,HIPERMERCADOS,2016 ,Junio
LECHUGA/ESC./ENDIVIA,1.00276,3.15260,314,835,,,HIPERMERCADOS,2016 ,Junio
ESPARRAGOS,24755,97419,394,233,,,HIPERMERCADOS,2016 ,Junio
VERDURAS DE HOJA,25485,86275,339,252,,,HIPERMERCADOS,2016 ,Junio
BERENJENAS,34889,44522,128,252,,,HIPERMERCADOS,2016 ,Junio
ZANAHORIAS,1.24240,99495,08,687,,,HIPERMERCADOS,2016 ,Junio
CALABACINES,1.09931,1.16927,106,528,,,HIPERMERCADOS,2016 ,Junio
OTR.HORTALIZAS/VERD.,2.03981,5.37865,264,1127,,,HIPERMERCADOS,2016 ,Junio
VERD./HORT. IV GAMA,1.31920,4.96693,377,98,,,HIPERMERCADOS,2016 ,Junio
