Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.82663,9.68330,099,1479,,,HIPERMERCADOS,2018 ,Septiembre
PATATAS FRESCAS,5.50422,4.53704,082,8,,,HIPERMERCADOS,2018 ,Septiembre
PATATAS CONGELADAS,36222,48854,135,13,,,HIPERMERCADOS,2018 ,Septiembre
PATATAS PROCESADAS,79204,4.65772,588,899,,,HIPERMERCADOS,2018 ,Septiembre
T.HORTALIZAS FRESCAS,16.19284,31.37702,194,2648,,,HIPERMERCADOS,2018 ,Septiembre
TOMATES,3.76739,6.21661,165,1226,,,HIPERMERCADOS,2018 ,Septiembre
CEBOLLAS,2.38593,2.41523,101,91,,,HIPERMERCADOS,2018 ,Septiembre
AJOS,19996,90126,451,347,,,HIPERMERCADOS,2018 ,Septiembre
COLES,36520,40068,11,172,,,HIPERMERCADOS,2018 ,Septiembre
PEPINOS,88943,1.06227,119,476,,,HIPERMERCADOS,2018 ,Septiembre
JUDIAS VERDES,29383,94717,322,23,,,HIPERMERCADOS,2018 ,Septiembre
PIMIENTOS,1.41845,2.54911,18,85,,,HIPERMERCADOS,2018 ,Septiembre
CHAMPIÑONES+O.SETAS,42240,1.96312,465,494,,,HIPERMERCADOS,2018 ,Septiembre
LECHUGA/ESC./ENDIVIA,97456,3.67258,377,916,,,HIPERMERCADOS,2018 ,Septiembre
ESPARRAGOS,10481,46439,443,108,,,HIPERMERCADOS,2018 ,Septiembre
VERDURAS DE HOJA,27480,1.00301,365,275,,,HIPERMERCADOS,2018 ,Septiembre
BERENJENAS,37299,58141,156,281,,,HIPERMERCADOS,2018 ,Septiembre
ZANAHORIAS,1.15680,99974,086,624,,,HIPERMERCADOS,2018 ,Septiembre
CALABACINES,1.19793,1.46673,122,576,,,HIPERMERCADOS,2018 ,Septiembre
OTR.HORTALIZAS/VERD.,2.36836,6.73372,284,1243,,,HIPERMERCADOS,2018 ,Septiembre
BROCOLI,41214,64389,156,219,,,HIPERMERCADOS,2018 ,Septiembre
ALCACHOFAS,3554,7141,201,036,,,HIPERMERCADOS,2018 ,Septiembre
VERD./HORT. IV GAMA,1.90619,6.84060,359,1159,,,HIPERMERCADOS,2018 ,Septiembre
