Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.71316,10.03984,103,1454,,,HIPERMERCADOS,2018 ,Junio
PATATAS FRESCAS,5.30619,4.46216,084,728,,,HIPERMERCADOS,2018 ,Junio
PATATAS CONGELADAS,39579,57826,146,126,,,HIPERMERCADOS,2018 ,Junio
PATATAS PROCESADAS,80223,4.99942,623,924,,,HIPERMERCADOS,2018 ,Junio
T.HORTALIZAS FRESCAS,16.65818,32.65969,196,2845,,,HIPERMERCADOS,2018 ,Junio
TOMATES,4.15985,6.72357,162,1458,,,HIPERMERCADOS,2018 ,Junio
CEBOLLAS,2.14561,2.62660,122,871,,,HIPERMERCADOS,2018 ,Junio
AJOS,17858,87045,487,293,,,HIPERMERCADOS,2018 ,Junio
COLES,26092,28725,11,137,,,HIPERMERCADOS,2018 ,Junio
PEPINOS,87002,1.01473,117,517,,,HIPERMERCADOS,2018 ,Junio
JUDIAS VERDES,30584,83609,273,227,,,HIPERMERCADOS,2018 ,Junio
PIMIENTOS,1.57724,3.33329,211,935,,,HIPERMERCADOS,2018 ,Junio
CHAMPIÑONES+O.SETAS,39289,1.73898,443,398,,,HIPERMERCADOS,2018 ,Junio
LECHUGA/ESC./ENDIVIA,1.05395,4.02055,381,877,,,HIPERMERCADOS,2018 ,Junio
ESPARRAGOS,22034,67217,305,19,,,HIPERMERCADOS,2018 ,Junio
VERDURAS DE HOJA,19674,83116,422,263,,,HIPERMERCADOS,2018 ,Junio
BERENJENAS,37690,49429,131,315,,,HIPERMERCADOS,2018 ,Junio
ZANAHORIAS,1.16094,99117,085,636,,,HIPERMERCADOS,2018 ,Junio
CALABACINES,1.38411,1.52730,11,648,,,HIPERMERCADOS,2018 ,Junio
OTR.HORTALIZAS/VERD.,2.37425,6.69210,282,124,,,HIPERMERCADOS,2018 ,Junio
BROCOLI,33920,59580,176,236,,,HIPERMERCADOS,2018 ,Junio
ALCACHOFAS,10129,17414,172,04,,,HIPERMERCADOS,2018 ,Junio
VERD./HORT. IV GAMA,2.38734,8.10018,339,1203,,,HIPERMERCADOS,2018 ,Junio
