Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.33559,10.17968,098,1391,,,HIPERMERCADOS,2017 ,Mayo
PATATAS FRESCAS,6.07181,4.96907,082,715,,,HIPERMERCADOS,2017 ,Mayo
PATATAS CONGELADAS,37699,50220,133,123,,,HIPERMERCADOS,2017 ,Mayo
PATATAS PROCESADAS,77736,4.70840,606,837,,,HIPERMERCADOS,2017 ,Mayo
T.HORTALIZAS FRESCAS,16.65260,30.99539,186,2628,,,HIPERMERCADOS,2017 ,Mayo
TOMATES,4.05099,6.97913,172,1332,,,HIPERMERCADOS,2017 ,Mayo
CEBOLLAS,2.40945,2.56274,106,872,,,HIPERMERCADOS,2017 ,Mayo
AJOS,20236,99969,494,285,,,HIPERMERCADOS,2017 ,Mayo
COLES,45162,46271,102,143,,,HIPERMERCADOS,2017 ,Mayo
PEPINOS,57719,77771,135,391,,,HIPERMERCADOS,2017 ,Mayo
JUDIAS VERDES,30432,1.08412,356,211,,,HIPERMERCADOS,2017 ,Mayo
PIMIENTOS,1.34260,2.71746,202,917,,,HIPERMERCADOS,2017 ,Mayo
CHAMPIÑONES+O.SETAS,34699,1.36534,393,405,,,HIPERMERCADOS,2017 ,Mayo
LECHUGA/ESC./ENDIVIA,94644,3.29590,348,808,,,HIPERMERCADOS,2017 ,Mayo
ESPARRAGOS,23721,93592,395,227,,,HIPERMERCADOS,2017 ,Mayo
VERDURAS DE HOJA,15351,66998,436,209,,,HIPERMERCADOS,2017 ,Mayo
BERENJENAS,42218,57929,137,308,,,HIPERMERCADOS,2017 ,Mayo
ZANAHORIAS,1.18433,96052,081,63,,,HIPERMERCADOS,2017 ,Mayo
CALABACINES,1.29329,1.42900,11,62,,,HIPERMERCADOS,2017 ,Mayo
OTR.HORTALIZAS/VERD.,2.73011,6.17587,226,1242,,,HIPERMERCADOS,2017 ,Mayo
BROCOLI,46946,67343,143,222,,,HIPERMERCADOS,2017 ,Mayo
ALCACHOFAS,29567,34202,116,158,,,HIPERMERCADOS,2017 ,Mayo
VERD./HORT. IV GAMA,1.24226,4.83067,389,915,,,HIPERMERCADOS,2017 ,Mayo
