Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,12.23184,12.68360,104,1605,,,HIPERMERCADOS,2013 ,Junio
PATATAS FRESCAS,6.96875,7.01474,101,868,,,HIPERMERCADOS,2013 ,Junio
PATATAS CONGELADAS,47011,54028,115,131,,,HIPERMERCADOS,2013 ,Junio
PATATAS PROCESADAS,95859,5.12858,535,1073,,,HIPERMERCADOS,2013 ,Junio
T.HORTALIZAS FRESCAS,18.66450,30.51081,163,2729,,,HIPERMERCADOS,2013 ,Junio
TOMATES,4.84001,6.83114,141,1566,,,HIPERMERCADOS,2013 ,Junio
CEBOLLAS,2.67868,2.59686,097,1022,,,HIPERMERCADOS,2013 ,Junio
AJOS,20368,1.01204,497,306,,,HIPERMERCADOS,2013 ,Junio
COLES,45154,45208,1,168,,,HIPERMERCADOS,2013 ,Junio
PEPINOS,1.09169,1.18788,109,603,,,HIPERMERCADOS,2013 ,Junio
JUDIAS VERDES,41997,1.13156,269,266,,,HIPERMERCADOS,2013 ,Junio
PIMIENTOS,1.68424,2.84364,169,1026,,,HIPERMERCADOS,2013 ,Junio
CHAMPIÑONES+O.SETAS,47413,1.45317,306,403,,,HIPERMERCADOS,2013 ,Junio
LECHUGA/ESC./ENDIVIA,1.06309,2.66976,251,776,,,HIPERMERCADOS,2013 ,Junio
ESPARRAGOS,23802,50254,211,17,,,HIPERMERCADOS,2013 ,Junio
VERDURAS DE HOJA,21835,62550,286,217,,,HIPERMERCADOS,2013 ,Junio
BERENJENAS,54160,72460,134,347,,,HIPERMERCADOS,2013 ,Junio
ZANAHORIAS,1.29781,1.12368,087,657,,,HIPERMERCADOS,2013 ,Junio
CALABACINES,1.25038,1.56716,125,639,,,HIPERMERCADOS,2013 ,Junio
OTR.HORTALIZAS/VERD.,2.21130,5.78922,262,1238,,,HIPERMERCADOS,2013 ,Junio
VERD./HORT. IV GAMA,1.10955,4.06440,366,827,,,HIPERMERCADOS,2013 ,Junio
VERD./HORT. ECOLOGIC,88775,1.37649,155,265,,,HIPERMERCADOS,2013 ,Junio
