Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.83058,11.86887,086,1695,,,HIPERMERCADOS,2014 ,Enero
PATATAS FRESCAS,8.36998,5.95381,071,865,,,HIPERMERCADOS,2014 ,Enero
PATATAS CONGELADAS,55954,73901,132,194,,,HIPERMERCADOS,2014 ,Enero
PATATAS PROCESADAS,98021,5.17605,528,1057,,,HIPERMERCADOS,2014 ,Enero
T.HORTALIZAS FRESCAS,18.41200,33.56337,182,2834,,,HIPERMERCADOS,2014 ,Enero
TOMATES,3.88629,6.20372,16,1393,,,HIPERMERCADOS,2014 ,Enero
CEBOLLAS,2.60924,2.57756,099,999,,,HIPERMERCADOS,2014 ,Enero
AJOS,27448,1.22515,446,425,,,HIPERMERCADOS,2014 ,Enero
COLES,72132,72986,101,327,,,HIPERMERCADOS,2014 ,Enero
PEPINOS,49569,78468,158,319,,,HIPERMERCADOS,2014 ,Enero
JUDIAS VERDES,45964,1.33444,29,331,,,HIPERMERCADOS,2014 ,Enero
PIMIENTOS,1.62662,2.87512,177,945,,,HIPERMERCADOS,2014 ,Enero
CHAMPIÑONES+O.SETAS,46840,1.70735,365,456,,,HIPERMERCADOS,2014 ,Enero
LECHUGA/ESC./ENDIVIA,90239,2.60809,289,76,,,HIPERMERCADOS,2014 ,Enero
ESPARRAGOS,6929,26306,38,062,,,HIPERMERCADOS,2014 ,Enero
VERDURAS DE HOJA,23412,74187,317,198,,,HIPERMERCADOS,2014 ,Enero
BERENJENAS,34904,69384,199,26,,,HIPERMERCADOS,2014 ,Enero
ZANAHORIAS,1.48798,1.11672,075,8,,,HIPERMERCADOS,2014 ,Enero
CALABACINES,1.23346,2.25256,183,66,,,HIPERMERCADOS,2014 ,Enero
OTR.HORTALIZAS/VERD.,3.59405,8.44934,235,1517,,,HIPERMERCADOS,2014 ,Enero
VERD./HORT. IV GAMA,1.20019,4.37100,364,866,,,HIPERMERCADOS,2014 ,Enero
VERD./HORT. ECOLOGIC,58976,99857,169,213,,,HIPERMERCADOS,2014 ,Enero
