Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.66409,11.23113,105,1569,,,HIPERMERCADOS,2013 ,Julio
PATATAS FRESCAS,5.32328,5.48629,103,718,,,HIPERMERCADOS,2013 ,Julio
PATATAS CONGELADAS,49576,58097,117,145,,,HIPERMERCADOS,2013 ,Julio
PATATAS PROCESADAS,96901,5.16387,533,1064,,,HIPERMERCADOS,2013 ,Julio
T.HORTALIZAS FRESCAS,17.91040,28.82015,161,2756,,,HIPERMERCADOS,2013 ,Julio
TOMATES,5.12182,6.93470,135,1658,,,HIPERMERCADOS,2013 ,Julio
CEBOLLAS,2.39524,2.33740,098,924,,,HIPERMERCADOS,2013 ,Julio
AJOS,19582,94851,484,311,,,HIPERMERCADOS,2013 ,Julio
COLES,32150,38202,119,13,,,HIPERMERCADOS,2013 ,Julio
PEPINOS,1.26759,1.36797,108,712,,,HIPERMERCADOS,2013 ,Julio
JUDIAS VERDES,33669,92911,276,235,,,HIPERMERCADOS,2013 ,Julio
PIMIENTOS,1.60731,2.74443,171,1154,,,HIPERMERCADOS,2013 ,Julio
CHAMPIÑONES+O.SETAS,36140,1.28644,356,34,,,HIPERMERCADOS,2013 ,Julio
LECHUGA/ESC./ENDIVIA,1.30759,3.02886,232,904,,,HIPERMERCADOS,2013 ,Julio
ESPARRAGOS,4833,18421,381,063,,,HIPERMERCADOS,2013 ,Julio
VERDURAS DE HOJA,16071,50429,314,15,,,HIPERMERCADOS,2013 ,Julio
BERENJENAS,39363,49803,127,317,,,HIPERMERCADOS,2013 ,Julio
ZANAHORIAS,1.25628,1.11044,088,627,,,HIPERMERCADOS,2013 ,Julio
CALABACINES,1.02658,1.12509,11,579,,,HIPERMERCADOS,2013 ,Julio
OTR.HORTALIZAS/VERD.,2.10992,5.43866,258,1166,,,HIPERMERCADOS,2013 ,Julio
VERD./HORT. IV GAMA,97748,3.72401,381,817,,,HIPERMERCADOS,2013 ,Julio
VERD./HORT. ECOLOGIC,63698,98307,154,205,,,HIPERMERCADOS,2013 ,Julio
