Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.73851,9.77448,1,1426,,,HIPERMERCADOS,2016 ,Julio
PATATAS FRESCAS,4.52772,3.85402,085,604,,,HIPERMERCADOS,2016 ,Julio
PATATAS CONGELADAS,44413,54552,123,143,,,HIPERMERCADOS,2016 ,Julio
PATATAS PROCESADAS,95333,5.37494,564,1011,,,HIPERMERCADOS,2016 ,Julio
T.HORTALIZAS FRESCAS,15.32593,27.14417,177,2586,,,HIPERMERCADOS,2016 ,Julio
TOMATES,4.68759,6.94702,148,1488,,,HIPERMERCADOS,2016 ,Julio
CEBOLLAS,2.06416,2.17556,105,861,,,HIPERMERCADOS,2016 ,Julio
AJOS,17673,89762,508,292,,,HIPERMERCADOS,2016 ,Julio
COLES,15958,23532,147,1,,,HIPERMERCADOS,2016 ,Julio
PEPINOS,1.07476,1.17583,109,659,,,HIPERMERCADOS,2016 ,Julio
JUDIAS VERDES,23354,72968,312,208,,,HIPERMERCADOS,2016 ,Julio
PIMIENTOS,1.31723,2.76932,21,87,,,HIPERMERCADOS,2016 ,Julio
CHAMPIÑONES+O.SETAS,36625,1.14510,313,317,,,HIPERMERCADOS,2016 ,Julio
LECHUGA/ESC./ENDIVIA,86400,2.76784,32,743,,,HIPERMERCADOS,2016 ,Julio
ESPARRAGOS,12577,46410,369,084,,,HIPERMERCADOS,2016 ,Julio
VERDURAS DE HOJA,15064,74969,498,233,,,HIPERMERCADOS,2016 ,Julio
BERENJENAS,34954,45575,13,259,,,HIPERMERCADOS,2016 ,Julio
ZANAHORIAS,98639,78090,079,583,,,HIPERMERCADOS,2016 ,Julio
CALABACINES,1.03493,1.11796,108,529,,,HIPERMERCADOS,2016 ,Julio
OTR.HORTALIZAS/VERD.,1.73483,4.73247,273,1071,,,HIPERMERCADOS,2016 ,Julio
VERD./HORT. IV GAMA,1.34264,4.70631,351,913,,,HIPERMERCADOS,2016 ,Julio
