Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.67638,10.40322,089,1584,,,HIPERMERCADOS,2015 ,Octubre
PATATAS FRESCAS,6.35844,4.79636,075,831,,,HIPERMERCADOS,2015 ,Octubre
PATATAS CONGELADAS,49690,68101,137,191,,,HIPERMERCADOS,2015 ,Octubre
PATATAS PROCESADAS,96421,4.92585,511,987,,,HIPERMERCADOS,2015 ,Octubre
T.HORTALIZAS FRESCAS,16.82345,31.88515,19,2735,,,HIPERMERCADOS,2015 ,Octubre
TOMATES,3.37325,6.45611,191,1248,,,HIPERMERCADOS,2015 ,Octubre
CEBOLLAS,2.45589,2.59388,106,98,,,HIPERMERCADOS,2015 ,Octubre
AJOS,20781,97045,467,331,,,HIPERMERCADOS,2015 ,Octubre
COLES,49544,54707,11,196,,,HIPERMERCADOS,2015 ,Octubre
PEPINOS,64850,70320,108,376,,,HIPERMERCADOS,2015 ,Octubre
JUDIAS VERDES,35050,1.17794,336,235,,,HIPERMERCADOS,2015 ,Octubre
PIMIENTOS,1.20697,2.35723,195,853,,,HIPERMERCADOS,2015 ,Octubre
CHAMPIÑONES+O.SETAS,45029,1.74818,388,471,,,HIPERMERCADOS,2015 ,Octubre
LECHUGA/ESC./ENDIVIA,1.22002,3.80873,312,943,,,HIPERMERCADOS,2015 ,Octubre
ESPARRAGOS,6134,33430,545,085,,,HIPERMERCADOS,2015 ,Octubre
VERDURAS DE HOJA,22120,80459,364,253,,,HIPERMERCADOS,2015 ,Octubre
BERENJENAS,48588,68715,141,387,,,HIPERMERCADOS,2015 ,Octubre
ZANAHORIAS,1.39468,1.14231,082,721,,,HIPERMERCADOS,2015 ,Octubre
CALABACINES,1.37286,1.87373,136,673,,,HIPERMERCADOS,2015 ,Octubre
OTR.HORTALIZAS/VERD.,2.87881,6.68027,232,1399,,,HIPERMERCADOS,2015 ,Octubre
VERD./HORT. IV GAMA,1.03562,4.61965,446,885,,,HIPERMERCADOS,2015 ,Octubre
