Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,12.29808,11.99866,098,1653,,,HIPERMERCADOS,2016 ,Diciembre
PATATAS FRESCAS,6.79608,5.53456,081,828,,,HIPERMERCADOS,2016 ,Diciembre
PATATAS CONGELADAS,42826,57207,134,154,,,HIPERMERCADOS,2016 ,Diciembre
PATATAS PROCESADAS,1.01475,5.89203,581,1078,,,HIPERMERCADOS,2016 ,Diciembre
T.HORTALIZAS FRESCAS,14.92674,31.09845,208,2702,,,HIPERMERCADOS,2016 ,Diciembre
TOMATES,2.85633,5.31655,186,1264,,,HIPERMERCADOS,2016 ,Diciembre
CEBOLLAS,2.20934,2.39079,108,862,,,HIPERMERCADOS,2016 ,Diciembre
AJOS,24827,1.19419,481,374,,,HIPERMERCADOS,2016 ,Diciembre
COLES,51817,57134,11,236,,,HIPERMERCADOS,2016 ,Diciembre
PEPINOS,32028,49444,154,213,,,HIPERMERCADOS,2016 ,Diciembre
JUDIAS VERDES,31523,89528,284,237,,,HIPERMERCADOS,2016 ,Diciembre
PIMIENTOS,1.20797,2.38515,197,915,,,HIPERMERCADOS,2016 ,Diciembre
CHAMPIÑONES+O.SETAS,48582,2.63326,542,417,,,HIPERMERCADOS,2016 ,Diciembre
LECHUGA/ESC./ENDIVIA,97604,3.24787,333,824,,,HIPERMERCADOS,2016 ,Diciembre
ESPARRAGOS,5672,28584,504,055,,,HIPERMERCADOS,2016 ,Diciembre
VERDURAS DE HOJA,28674,94369,329,266,,,HIPERMERCADOS,2016 ,Diciembre
BERENJENAS,26089,61387,235,195,,,HIPERMERCADOS,2016 ,Diciembre
ZANAHORIAS,1.15689,99073,086,63,,,HIPERMERCADOS,2016 ,Diciembre
CALABACINES,98901,1.96079,198,511,,,HIPERMERCADOS,2016 ,Diciembre
OTR.HORTALIZAS/VERD.,3.03905,7.17465,236,1437,,,HIPERMERCADOS,2016 ,Diciembre
VERD./HORT. IV GAMA,1.11093,4.79737,432,982,,,HIPERMERCADOS,2016 ,Diciembre
