Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.58902,10.73583,101,1487,,,HIPERMERCADOS,2019 ,Septiembre
PATATAS FRESCAS,6.15238,5.60554,091,948,,,HIPERMERCADOS,2019 ,Septiembre
PATATAS CONGELADAS,45065,67845,151,131,,,HIPERMERCADOS,2019 ,Septiembre
PATATAS PROCESADAS,79720,4.45184,558,825,,,HIPERMERCADOS,2019 ,Septiembre
PATATAS FRITAS,59672,4.14163,694,77,,,HIPERMERCADOS,2019 ,Septiembre
T.HORTALIZAS FRESCAS,15.94742,32.15600,202,263,,,HIPERMERCADOS,2019 ,Septiembre
TOMATES,3.79113,6.70297,177,1238,,,HIPERMERCADOS,2019 ,Septiembre
CEBOLLAS,2.24956,2.80634,125,918,,,HIPERMERCADOS,2019 ,Septiembre
AJOS,18469,87042,471,308,,,HIPERMERCADOS,2019 ,Septiembre
COLES,29134,43749,15,132,,,HIPERMERCADOS,2019 ,Septiembre
PEPINOS,75390,92296,122,466,,,HIPERMERCADOS,2019 ,Septiembre
JUDIAS VERDES,24649,88449,359,206,,,HIPERMERCADOS,2019 ,Septiembre
PIMIENTOS,1.30102,2.78067,214,825,,,HIPERMERCADOS,2019 ,Septiembre
CHAMPIÑONES+O.SETAS,36412,1.47590,405,376,,,HIPERMERCADOS,2019 ,Septiembre
LECHUGA/ESC./ENDIVIA,1.19259,3.95576,332,995,,,HIPERMERCADOS,2019 ,Septiembre
ESPARRAGOS,7705,45031,584,082,,,HIPERMERCADOS,2019 ,Septiembre
VERDURAS DE HOJA,17101,66803,391,207,,,HIPERMERCADOS,2019 ,Septiembre
BERENJENAS,40583,65357,161,245,,,HIPERMERCADOS,2019 ,Septiembre
ZANAHORIAS,1.20201,1.03191,086,702,,,HIPERMERCADOS,2019 ,Septiembre
CALABACINES,1.41834,1.68607,119,645,,,HIPERMERCADOS,2019 ,Septiembre
OTR.HORTALIZAS/VERD.,2.29835,6.82911,297,115,,,HIPERMERCADOS,2019 ,Septiembre
BROCOLI,37914,81834,216,222,,,HIPERMERCADOS,2019 ,Septiembre
ALCACHOFAS,000,000,0,0,,,HIPERMERCADOS,2019 ,Septiembre
APIO,11111,20596,185,075,,,HIPERMERCADOS,2019 ,Septiembre
COLIFLOR,6580,17774,27,035,,,HIPERMERCADOS,2019 ,Septiembre
VERD./HORT. IV GAMA,1.93413,6.48765,335,112,,,HIPERMERCADOS,2019 ,Septiembre
PUERRO,20754,81690,394,26,,,HIPERMERCADOS,2019 ,Septiembre
