Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.89116,9.21353,077,1529,,,HIPERMERCADOS,2014 ,Noviembre
PATATAS FRESCAS,6.63420,3.70915,056,781,,,HIPERMERCADOS,2014 ,Noviembre
PATATAS CONGELADAS,45433,57503,127,145,,,HIPERMERCADOS,2014 ,Noviembre
PATATAS PROCESADAS,96053,4.92936,513,976,,,HIPERMERCADOS,2014 ,Noviembre
T.HORTALIZAS FRESCAS,17.26200,30.51689,177,2636,,,HIPERMERCADOS,2014 ,Noviembre
TOMATES,3.77607,6.29782,167,1342,,,HIPERMERCADOS,2014 ,Noviembre
CEBOLLAS,2.52692,2.46507,098,915,,,HIPERMERCADOS,2014 ,Noviembre
AJOS,22123,97480,441,32,,,HIPERMERCADOS,2014 ,Noviembre
COLES,48707,51792,106,199,,,HIPERMERCADOS,2014 ,Noviembre
PEPINOS,37966,51233,135,251,,,HIPERMERCADOS,2014 ,Noviembre
JUDIAS VERDES,35105,1.11081,316,273,,,HIPERMERCADOS,2014 ,Noviembre
PIMIENTOS,1.53913,2.51128,163,978,,,HIPERMERCADOS,2014 ,Noviembre
CHAMPIÑONES+O.SETAS,50675,2.06320,407,418,,,HIPERMERCADOS,2014 ,Noviembre
LECHUGA/ESC./ENDIVIA,1.06025,3.20212,302,805,,,HIPERMERCADOS,2014 ,Noviembre
ESPARRAGOS,8946,34002,38,067,,,HIPERMERCADOS,2014 ,Noviembre
VERDURAS DE HOJA,22233,78634,354,233,,,HIPERMERCADOS,2014 ,Noviembre
BERENJENAS,49396,59194,12,312,,,HIPERMERCADOS,2014 ,Noviembre
ZANAHORIAS,1.34099,95269,071,729,,,HIPERMERCADOS,2014 ,Noviembre
CALABACINES,1.39999,1.80752,129,619,,,HIPERMERCADOS,2014 ,Noviembre
OTR.HORTALIZAS/VERD.,2.86712,6.38303,223,1354,,,HIPERMERCADOS,2014 ,Noviembre
VERD./HORT. IV GAMA,87499,4.01157,458,762,,,HIPERMERCADOS,2014 ,Noviembre
VERD./HORT. ECOLOGIC,47070,85649,182,213,,,HIPERMERCADOS,2014 ,Noviembre
