Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,15.05288,13.16398,087,1743,,,HIPERMERCADOS,2013 ,Marzo
PATATAS FRESCAS,8.75062,6.66107,076,874,,,HIPERMERCADOS,2013 ,Marzo
PATATAS CONGELADAS,46783,60699,13,155,,,HIPERMERCADOS,2013 ,Marzo
PATATAS PROCESADAS,1.16689,5.89591,505,1165,,,HIPERMERCADOS,2013 ,Marzo
T.HORTALIZAS FRESCAS,19.23907,33.55963,174,2836,,,HIPERMERCADOS,2013 ,Marzo
TOMATES,4.00575,6.24469,156,143,,,HIPERMERCADOS,2013 ,Marzo
CEBOLLAS,2.97681,2.80647,094,1009,,,HIPERMERCADOS,2013 ,Marzo
AJOS,24028,1.16526,485,35,,,HIPERMERCADOS,2013 ,Marzo
COLES,58408,62441,107,261,,,HIPERMERCADOS,2013 ,Marzo
PEPINOS,46948,78270,167,285,,,HIPERMERCADOS,2013 ,Marzo
JUDIAS VERDES,45860,1.16101,253,299,,,HIPERMERCADOS,2013 ,Marzo
PIMIENTOS,1.45327,2.97375,205,973,,,HIPERMERCADOS,2013 ,Marzo
CHAMPIÑONES+O.SETAS,47460,1.75267,369,424,,,HIPERMERCADOS,2013 ,Marzo
LECHUGA/ESC./ENDIVIA,1.23291,2.93408,238,817,,,HIPERMERCADOS,2013 ,Marzo
ESPARRAGOS,6446,30878,479,053,,,HIPERMERCADOS,2013 ,Marzo
VERDURAS DE HOJA,37718,93546,248,27,,,HIPERMERCADOS,2013 ,Marzo
BERENJENAS,36202,72405,2,317,,,HIPERMERCADOS,2013 ,Marzo
ZANAHORIAS,1.37865,1.14667,083,682,,,HIPERMERCADOS,2013 ,Marzo
CALABACINES,1.46455,1.77227,121,653,,,HIPERMERCADOS,2013 ,Marzo
OTR.HORTALIZAS/VERD.,3.69643,8.22734,223,1485,,,HIPERMERCADOS,2013 ,Marzo
VERD./HORT. IV GAMA,1.02263,4.13998,405,802,,,HIPERMERCADOS,2013 ,Marzo
VERD./HORT. ECOLOGIC,57914,89306,154,213,,,HIPERMERCADOS,2013 ,Marzo
