Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,15.04111,16.26790,108,1606,,,HIPERMERCADOS,2020 ,Abril
PATATAS FRESCAS,8.86956,8.25755,093,972,,,HIPERMERCADOS,2020 ,Abril
PATATAS CONGELADAS,58450,77157,132,163,,,HIPERMERCADOS,2020 ,Abril
PATATAS PROCESADAS,1.11741,7.23878,648,1045,,,HIPERMERCADOS,2020 ,Abril
PATATAS FRITAS,91164,6.93548,761,101,,,HIPERMERCADOS,2020 ,Abril
T.HORTALIZAS FRESCAS,24.71362,51.76687,209,2691,,,HIPERMERCADOS,2020 ,Abril
TOMATES,4.94649,9.08445,184,1557,,,HIPERMERCADOS,2020 ,Abril
CEBOLLAS,3.33028,4.89794,147,116,,,HIPERMERCADOS,2020 ,Abril
AJOS,28955,1.48891,514,465,,,HIPERMERCADOS,2020 ,Abril
COLES,69297,77041,111,232,,,HIPERMERCADOS,2020 ,Abril
PEPINOS,72861,1.06811,147,425,,,HIPERMERCADOS,2020 ,Abril
JUDIAS VERDES,54163,1.98398,366,342,,,HIPERMERCADOS,2020 ,Abril
PIMIENTOS,2.10948,5.07173,24,1029,,,HIPERMERCADOS,2020 ,Abril
CHAMPIÑONES+O.SETAS,67134,2.87759,429,521,,,HIPERMERCADOS,2020 ,Abril
LECHUGA/ESC./ENDIVIA,1.50474,5.00242,332,1049,,,HIPERMERCADOS,2020 ,Abril
ESPARRAGOS,29172,1.12723,386,222,,,HIPERMERCADOS,2020 ,Abril
VERDURAS DE HOJA,30768,1.13853,37,273,,,HIPERMERCADOS,2020 ,Abril
BERENJENAS,80687,1.39954,173,454,,,HIPERMERCADOS,2020 ,Abril
ZANAHORIAS,1.92434,1.81828,094,847,,,HIPERMERCADOS,2020 ,Abril
CALABACINES,2.48964,3.78889,152,885,,,HIPERMERCADOS,2020 ,Abril
OTR.HORTALIZAS/VERD.,4.07828,10.24886,251,1317,,,HIPERMERCADOS,2020 ,Abril
BROCOLI,58136,1.14227,196,266,,,HIPERMERCADOS,2020 ,Abril
ALCACHOFAS,61655,95047,154,257,,,HIPERMERCADOS,2020 ,Abril
APIO,11672,22097,189,082,,,HIPERMERCADOS,2020 ,Abril
COLIFLOR,11427,23497,206,052,,,HIPERMERCADOS,2020 ,Abril
VERD./HORT. IV GAMA,2.48383,8.10610,326,1066,,,HIPERMERCADOS,2020 ,Abril
PUERRO,39601,1.32157,334,37,,,HIPERMERCADOS,2020 ,Abril
