Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.66624,10.55540,09,1539,,,HIPERMERCADOS,2016 ,Mayo
PATATAS FRESCAS,6.07769,4.56202,075,735,,,HIPERMERCADOS,2016 ,Mayo
PATATAS CONGELADAS,45433,62402,137,166,,,HIPERMERCADOS,2016 ,Mayo
PATATAS PROCESADAS,1.02685,5.36936,523,1024,,,HIPERMERCADOS,2016 ,Mayo
T.HORTALIZAS FRESCAS,16.60180,30.84299,186,263,,,HIPERMERCADOS,2016 ,Mayo
TOMATES,3.94238,6.20907,157,1422,,,HIPERMERCADOS,2016 ,Mayo
CEBOLLAS,2.37433,2.47593,104,849,,,HIPERMERCADOS,2016 ,Mayo
AJOS,22869,1.08849,476,332,,,HIPERMERCADOS,2016 ,Mayo
COLES,23107,28806,125,1,,,HIPERMERCADOS,2016 ,Mayo
PEPINOS,63235,73733,117,406,,,HIPERMERCADOS,2016 ,Mayo
JUDIAS VERDES,42142,1.20901,287,254,,,HIPERMERCADOS,2016 ,Mayo
PIMIENTOS,1.29861,2.53678,195,907,,,HIPERMERCADOS,2016 ,Mayo
CHAMPIÑONES+O.SETAS,40370,1.75861,436,42,,,HIPERMERCADOS,2016 ,Mayo
LECHUGA/ESC./ENDIVIA,1.00500,3.30915,329,893,,,HIPERMERCADOS,2016 ,Mayo
ESPARRAGOS,30837,1.35911,441,289,,,HIPERMERCADOS,2016 ,Mayo
VERDURAS DE HOJA,17268,66787,387,214,,,HIPERMERCADOS,2016 ,Mayo
BERENJENAS,41511,51519,124,298,,,HIPERMERCADOS,2016 ,Mayo
ZANAHORIAS,1.29097,1.05996,082,675,,,HIPERMERCADOS,2016 ,Mayo
CALABACINES,1.29596,1.40972,109,541,,,HIPERMERCADOS,2016 ,Mayo
OTR.HORTALIZAS/VERD.,2.58117,6.21871,241,1203,,,HIPERMERCADOS,2016 ,Mayo
VERD./HORT. IV GAMA,1.23087,4.80228,39,922,,,HIPERMERCADOS,2016 ,Mayo
