Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.56978,9.70330,084,1513,,,HIPERMERCADOS,2015 ,Septiembre
PATATAS FRESCAS,6.60250,4.21561,064,803,,,HIPERMERCADOS,2015 ,Septiembre
PATATAS CONGELADAS,42137,51220,122,146,,,HIPERMERCADOS,2015 ,Septiembre
PATATAS PROCESADAS,90918,4.97548,547,962,,,HIPERMERCADOS,2015 ,Septiembre
T.HORTALIZAS FRESCAS,15.58595,28.79590,185,2695,,,HIPERMERCADOS,2015 ,Septiembre
TOMATES,3.56111,6.35437,178,134,,,HIPERMERCADOS,2015 ,Septiembre
CEBOLLAS,2.13383,2.20391,103,927,,,HIPERMERCADOS,2015 ,Septiembre
AJOS,16325,76933,471,28,,,HIPERMERCADOS,2015 ,Septiembre
COLES,31539,35381,112,117,,,HIPERMERCADOS,2015 ,Septiembre
PEPINOS,76059,97513,128,486,,,HIPERMERCADOS,2015 ,Septiembre
JUDIAS VERDES,30484,98228,322,246,,,HIPERMERCADOS,2015 ,Septiembre
PIMIENTOS,1.16896,2.28200,195,943,,,HIPERMERCADOS,2015 ,Septiembre
CHAMPIÑONES+O.SETAS,39947,1.45157,363,421,,,HIPERMERCADOS,2015 ,Septiembre
LECHUGA/ESC./ENDIVIA,1.08124,3.15834,292,959,,,HIPERMERCADOS,2015 ,Septiembre
ESPARRAGOS,14217,33801,238,066,,,HIPERMERCADOS,2015 ,Septiembre
VERDURAS DE HOJA,18509,68605,371,201,,,HIPERMERCADOS,2015 ,Septiembre
BERENJENAS,35559,62795,177,306,,,HIPERMERCADOS,2015 ,Septiembre
ZANAHORIAS,1.23484,99123,08,657,,,HIPERMERCADOS,2015 ,Septiembre
CALABACINES,1.30801,1.56765,12,624,,,HIPERMERCADOS,2015 ,Septiembre
OTR.HORTALIZAS/VERD.,2.47157,6.05426,245,1257,,,HIPERMERCADOS,2015 ,Septiembre
VERD./HORT. IV GAMA,86555,4.08141,472,815,,,HIPERMERCADOS,2015 ,Septiembre
