Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.75009,9.56396,098,1347,,,HIPERMERCADOS,2018 ,Mayo
PATATAS FRESCAS,5.25489,4.14269,079,686,,,HIPERMERCADOS,2018 ,Mayo
PATATAS CONGELADAS,38202,50425,132,125,,,HIPERMERCADOS,2018 ,Mayo
PATATAS PROCESADAS,82264,4.91701,598,896,,,HIPERMERCADOS,2018 ,Mayo
T.HORTALIZAS FRESCAS,16.03639,31.77066,198,2638,,,HIPERMERCADOS,2018 ,Mayo
TOMATES,3.39373,6.46448,19,1254,,,HIPERMERCADOS,2018 ,Mayo
CEBOLLAS,2.13099,2.39088,112,817,,,HIPERMERCADOS,2018 ,Mayo
AJOS,25769,1.06959,415,356,,,HIPERMERCADOS,2018 ,Mayo
COLES,35920,35316,098,123,,,HIPERMERCADOS,2018 ,Mayo
PEPINOS,60367,88928,147,36,,,HIPERMERCADOS,2018 ,Mayo
JUDIAS VERDES,32403,1.01970,315,269,,,HIPERMERCADOS,2018 ,Mayo
PIMIENTOS,1.32796,2.57278,194,861,,,HIPERMERCADOS,2018 ,Mayo
CHAMPIÑONES+O.SETAS,34817,1.55423,446,408,,,HIPERMERCADOS,2018 ,Mayo
LECHUGA/ESC./ENDIVIA,1.02544,3.58415,35,833,,,HIPERMERCADOS,2018 ,Mayo
ESPARRAGOS,29052,1.16713,402,264,,,HIPERMERCADOS,2018 ,Mayo
VERDURAS DE HOJA,26929,91517,34,259,,,HIPERMERCADOS,2018 ,Mayo
BERENJENAS,43398,63517,146,297,,,HIPERMERCADOS,2018 ,Mayo
ZANAHORIAS,1.11745,94994,085,654,,,HIPERMERCADOS,2018 ,Mayo
CALABACINES,1.50542,1.64070,109,68,,,HIPERMERCADOS,2018 ,Mayo
OTR.HORTALIZAS/VERD.,2.64885,6.56428,248,1222,,,HIPERMERCADOS,2018 ,Mayo
BROCOLI,49892,79018,158,243,,,HIPERMERCADOS,2018 ,Mayo
ALCACHOFAS,14788,20366,138,082,,,HIPERMERCADOS,2018 ,Mayo
VERD./HORT. IV GAMA,1.89811,6.56711,346,1072,,,HIPERMERCADOS,2018 ,Mayo
