Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.88817,10.30734,095,1493,,,HIPERMERCADOS,2018 ,Octubre
PATATAS FRESCAS,6.44281,5.46807,085,853,,,HIPERMERCADOS,2018 ,Octubre
PATATAS CONGELADAS,38037,54469,143,153,,,HIPERMERCADOS,2018 ,Octubre
PATATAS PROCESADAS,81300,4.29458,528,857,,,HIPERMERCADOS,2018 ,Octubre
PATATAS FRITAS,59742,4.00392,67,795,,,HIPERMERCADOS,2018 ,Octubre
T.HORTALIZAS FRESCAS,16.51618,33.23502,201,2711,,,HIPERMERCADOS,2018 ,Octubre
TOMATES,3.40730,6.37482,187,1252,,,HIPERMERCADOS,2018 ,Octubre
CEBOLLAS,2.39411,2.63151,11,922,,,HIPERMERCADOS,2018 ,Octubre
AJOS,18663,90259,484,312,,,HIPERMERCADOS,2018 ,Octubre
COLES,31085,37761,121,15,,,HIPERMERCADOS,2018 ,Octubre
PEPINOS,54656,72742,133,331,,,HIPERMERCADOS,2018 ,Octubre
JUDIAS VERDES,29415,1.00267,341,233,,,HIPERMERCADOS,2018 ,Octubre
PIMIENTOS,1.46362,2.68795,184,865,,,HIPERMERCADOS,2018 ,Octubre
CHAMPIÑONES+O.SETAS,50500,2.40115,475,516,,,HIPERMERCADOS,2018 ,Octubre
LECHUGA/ESC./ENDIVIA,1.02703,3.60883,351,868,,,HIPERMERCADOS,2018 ,Octubre
ESPARRAGOS,6381,44218,693,094,,,HIPERMERCADOS,2018 ,Octubre
VERDURAS DE HOJA,22401,87050,389,284,,,HIPERMERCADOS,2018 ,Octubre
BERENJENAS,42051,66107,157,298,,,HIPERMERCADOS,2018 ,Octubre
ZANAHORIAS,1.47066,1.22085,083,762,,,HIPERMERCADOS,2018 ,Octubre
CALABACINES,1.47171,1.81365,123,69,,,HIPERMERCADOS,2018 ,Octubre
OTR.HORTALIZAS/VERD.,2.73024,7.51223,275,1362,,,HIPERMERCADOS,2018 ,Octubre
BROCOLI,36824,71389,194,248,,,HIPERMERCADOS,2018 ,Octubre
ALCACHOFAS,2227,4662,209,02,,,HIPERMERCADOS,2018 ,Octubre
VERD./HORT. IV GAMA,2.06994,6.78792,328,1146,,,HIPERMERCADOS,2018 ,Octubre
