Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.74577,9.46383,097,1396,,,HIPERMERCADOS,2017 ,Junio
PATATAS FRESCAS,5.21340,4.07847,078,69,,,HIPERMERCADOS,2017 ,Junio
PATATAS CONGELADAS,37443,49539,132,117,,,HIPERMERCADOS,2017 ,Junio
PATATAS PROCESADAS,83159,4.88997,588,906,,,HIPERMERCADOS,2017 ,Junio
T.HORTALIZAS FRESCAS,16.64602,30.11253,181,2654,,,HIPERMERCADOS,2017 ,Junio
TOMATES,4.71871,7.11030,151,1431,,,HIPERMERCADOS,2017 ,Junio
CEBOLLAS,2.15501,2.15543,1,838,,,HIPERMERCADOS,2017 ,Junio
AJOS,34478,1.33187,386,3,,,HIPERMERCADOS,2017 ,Junio
COLES,17141,21604,126,065,,,HIPERMERCADOS,2017 ,Junio
PEPINOS,80639,97654,121,517,,,HIPERMERCADOS,2017 ,Junio
JUDIAS VERDES,35351,1.19980,339,207,,,HIPERMERCADOS,2017 ,Junio
PIMIENTOS,1.47935,2.74941,186,997,,,HIPERMERCADOS,2017 ,Junio
CHAMPIÑONES+O.SETAS,31143,1.15365,37,318,,,HIPERMERCADOS,2017 ,Junio
LECHUGA/ESC./ENDIVIA,92544,3.02760,327,774,,,HIPERMERCADOS,2017 ,Junio
ESPARRAGOS,14692,58160,396,17,,,HIPERMERCADOS,2017 ,Junio
VERDURAS DE HOJA,14645,60432,413,208,,,HIPERMERCADOS,2017 ,Junio
BERENJENAS,51320,90079,176,282,,,HIPERMERCADOS,2017 ,Junio
ZANAHORIAS,1.07191,83140,078,595,,,HIPERMERCADOS,2017 ,Junio
CALABACINES,1.31906,1.49744,114,598,,,HIPERMERCADOS,2017 ,Junio
OTR.HORTALIZAS/VERD.,2.18246,5.77634,265,1125,,,HIPERMERCADOS,2017 ,Junio
BROCOLI,22924,40824,178,173,,,HIPERMERCADOS,2017 ,Junio
ALCACHOFAS,27720,36560,132,047,,,HIPERMERCADOS,2017 ,Junio
VERD./HORT. IV GAMA,1.00559,4.69231,467,854,,,HIPERMERCADOS,2017 ,Junio
