Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.87057,11.33912,082,168,,,HIPERMERCADOS,2015 ,Marzo
PATATAS FRESCAS,7.65971,4.66680,061,798,,,HIPERMERCADOS,2015 ,Marzo
PATATAS CONGELADAS,54547,73218,134,193,,,HIPERMERCADOS,2015 ,Marzo
PATATAS PROCESADAS,1.13308,5.94014,524,1155,,,HIPERMERCADOS,2015 ,Marzo
T.HORTALIZAS FRESCAS,18.13674,33.50952,185,2769,,,HIPERMERCADOS,2015 ,Marzo
TOMATES,3.61932,5.96000,165,137,,,HIPERMERCADOS,2015 ,Marzo
CEBOLLAS,2.69312,2.90403,108,1005,,,HIPERMERCADOS,2015 ,Marzo
AJOS,26353,1.16522,442,4,,,HIPERMERCADOS,2015 ,Marzo
COLES,55031,62040,113,188,,,HIPERMERCADOS,2015 ,Marzo
PEPINOS,48966,80156,164,345,,,HIPERMERCADOS,2015 ,Marzo
JUDIAS VERDES,39592,1.22123,308,271,,,HIPERMERCADOS,2015 ,Marzo
PIMIENTOS,1.47847,2.85337,193,94,,,HIPERMERCADOS,2015 ,Marzo
CHAMPIÑONES+O.SETAS,40446,1.44025,356,433,,,HIPERMERCADOS,2015 ,Marzo
LECHUGA/ESC./ENDIVIA,1.32607,3.90255,294,102,,,HIPERMERCADOS,2015 ,Marzo
ESPARRAGOS,17870,47790,267,098,,,HIPERMERCADOS,2015 ,Marzo
VERDURAS DE HOJA,30667,89774,293,248,,,HIPERMERCADOS,2015 ,Marzo
BERENJENAS,39018,56808,146,304,,,HIPERMERCADOS,2015 ,Marzo
ZANAHORIAS,1.31914,1.03560,079,703,,,HIPERMERCADOS,2015 ,Marzo
CALABACINES,1.31194,2.57018,196,65,,,HIPERMERCADOS,2015 ,Marzo
OTR.HORTALIZAS/VERD.,3.40924,7.09140,208,1404,,,HIPERMERCADOS,2015 ,Marzo
VERD./HORT. IV GAMA,1.05670,4.60634,436,893,,,HIPERMERCADOS,2015 ,Marzo
