Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.21165,11.02567,098,1604,,,HIPERMERCADOS,2019 ,Abril
PATATAS FRESCAS,6.57987,5.64172,086,905,,,HIPERMERCADOS,2019 ,Abril
PATATAS CONGELADAS,47747,66912,14,139,,,HIPERMERCADOS,2019 ,Abril
PATATAS PROCESADAS,83086,4.71483,567,976,,,HIPERMERCADOS,2019 ,Abril
PATATAS FRITAS,61138,4.40826,721,914,,,HIPERMERCADOS,2019 ,Abril
T.HORTALIZAS FRESCAS,17.07371,34.68501,203,2795,,,HIPERMERCADOS,2019 ,Abril
TOMATES,3.26034,5.98848,184,1369,,,HIPERMERCADOS,2019 ,Abril
CEBOLLAS,2.55191,3.81545,15,982,,,HIPERMERCADOS,2019 ,Abril
AJOS,21625,1.03772,48,322,,,HIPERMERCADOS,2019 ,Abril
COLES,25784,35345,137,134,,,HIPERMERCADOS,2019 ,Abril
PEPINOS,50190,69184,138,348,,,HIPERMERCADOS,2019 ,Abril
JUDIAS VERDES,29240,97985,335,235,,,HIPERMERCADOS,2019 ,Abril
PIMIENTOS,1.41688,2.97689,21,928,,,HIPERMERCADOS,2019 ,Abril
CHAMPIÑONES+O.SETAS,38567,1.73368,45,408,,,HIPERMERCADOS,2019 ,Abril
LECHUGA/ESC./ENDIVIA,1.09640,3.75906,343,958,,,HIPERMERCADOS,2019 ,Abril
ESPARRAGOS,35159,1.23343,351,297,,,HIPERMERCADOS,2019 ,Abril
VERDURAS DE HOJA,26641,90135,338,252,,,HIPERMERCADOS,2019 ,Abril
BERENJENAS,56986,79508,14,308,,,HIPERMERCADOS,2019 ,Abril
ZANAHORIAS,1.23717,1.08531,088,689,,,HIPERMERCADOS,2019 ,Abril
CALABACINES,1.96564,2.35951,12,727,,,HIPERMERCADOS,2019 ,Abril
OTR.HORTALIZAS/VERD.,2.70343,6.97392,258,1259,,,HIPERMERCADOS,2019 ,Abril
BROCOLI,45144,79497,176,235,,,HIPERMERCADOS,2019 ,Abril
ALCACHOFAS,37034,56106,152,189,,,HIPERMERCADOS,2019 ,Abril
APIO,13410,21188,158,071,,,HIPERMERCADOS,2019 ,Abril
COLIFLOR,6893,12468,181,034,,,HIPERMERCADOS,2019 ,Abril
VERD./HORT. IV GAMA,2.16772,6.98829,322,1148,,,HIPERMERCADOS,2019 ,Abril
PUERRO,25689,78308,305,279,,,HIPERMERCADOS,2019 ,Abril
