Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.86830,10.61522,089,1415,,,HIPERMERCADOS,2016 ,Noviembre
PATATAS FRESCAS,6.99977,5.17821,074,77,,,HIPERMERCADOS,2016 ,Noviembre
PATATAS CONGELADAS,39194,51436,131,137,,,HIPERMERCADOS,2016 ,Noviembre
PATATAS PROCESADAS,89532,4.92265,55,895,,,HIPERMERCADOS,2016 ,Noviembre
T.HORTALIZAS FRESCAS,14.58073,27.75796,19,2512,,,HIPERMERCADOS,2016 ,Noviembre
TOMATES,2.97195,5.13513,173,1203,,,HIPERMERCADOS,2016 ,Noviembre
CEBOLLAS,1.91417,2.17866,114,746,,,HIPERMERCADOS,2016 ,Noviembre
AJOS,20196,1.02491,507,298,,,HIPERMERCADOS,2016 ,Noviembre
COLES,44505,51994,117,184,,,HIPERMERCADOS,2016 ,Noviembre
PEPINOS,36722,46730,127,248,,,HIPERMERCADOS,2016 ,Noviembre
JUDIAS VERDES,40887,1.20441,295,265,,,HIPERMERCADOS,2016 ,Noviembre
PIMIENTOS,1.07873,1.92891,179,793,,,HIPERMERCADOS,2016 ,Noviembre
CHAMPIÑONES+O.SETAS,57688,2.43622,422,506,,,HIPERMERCADOS,2016 ,Noviembre
LECHUGA/ESC./ENDIVIA,76115,2.35102,309,653,,,HIPERMERCADOS,2016 ,Noviembre
ESPARRAGOS,4806,32844,683,062,,,HIPERMERCADOS,2016 ,Noviembre
VERDURAS DE HOJA,20610,70841,344,242,,,HIPERMERCADOS,2016 ,Noviembre
BERENJENAS,45365,68101,15,317,,,HIPERMERCADOS,2016 ,Noviembre
ZANAHORIAS,1.19814,92123,077,626,,,HIPERMERCADOS,2016 ,Noviembre
CALABACINES,1.22358,1.52984,125,588,,,HIPERMERCADOS,2016 ,Noviembre
OTR.HORTALIZAS/VERD.,2.72524,6.34253,233,1329,,,HIPERMERCADOS,2016 ,Noviembre
VERD./HORT. IV GAMA,1.13853,4.11524,361,909,,,HIPERMERCADOS,2016 ,Noviembre
