Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.64248,10.80046,093,1497,,,HIPERMERCADOS,2016 ,Octubre
PATATAS FRESCAS,6.56220,5.17556,079,76,,,HIPERMERCADOS,2016 ,Octubre
PATATAS CONGELADAS,39753,52561,132,149,,,HIPERMERCADOS,2016 ,Octubre
PATATAS PROCESADAS,93655,5.09929,544,941,,,HIPERMERCADOS,2016 ,Octubre
T.HORTALIZAS FRESCAS,16.75168,31.51791,188,2675,,,HIPERMERCADOS,2016 ,Octubre
TOMATES,4.04675,6.74580,167,1434,,,HIPERMERCADOS,2016 ,Octubre
CEBOLLAS,2.23672,2.37863,106,854,,,HIPERMERCADOS,2016 ,Octubre
AJOS,20619,95844,465,279,,,HIPERMERCADOS,2016 ,Octubre
COLES,38944,44739,115,144,,,HIPERMERCADOS,2016 ,Octubre
PEPINOS,59274,72124,122,33,,,HIPERMERCADOS,2016 ,Octubre
JUDIAS VERDES,35661,1.18876,333,257,,,HIPERMERCADOS,2016 ,Octubre
PIMIENTOS,1.34633,2.44872,182,909,,,HIPERMERCADOS,2016 ,Octubre
CHAMPIÑONES+O.SETAS,44172,1.89363,429,43,,,HIPERMERCADOS,2016 ,Octubre
LECHUGA/ESC./ENDIVIA,1.01139,3.39983,336,843,,,HIPERMERCADOS,2016 ,Octubre
ESPARRAGOS,17653,47313,268,088,,,HIPERMERCADOS,2016 ,Octubre
VERDURAS DE HOJA,23536,94762,403,264,,,HIPERMERCADOS,2016 ,Octubre
BERENJENAS,37053,53351,144,262,,,HIPERMERCADOS,2016 ,Octubre
ZANAHORIAS,1.15291,91614,079,652,,,HIPERMERCADOS,2016 ,Octubre
CALABACINES,1.47791,1.66500,113,72,,,HIPERMERCADOS,2016 ,Octubre
OTR.HORTALIZAS/VERD.,2.71053,6.80009,251,1311,,,HIPERMERCADOS,2016 ,Octubre
VERD./HORT. IV GAMA,1.41845,5.49132,387,985,,,HIPERMERCADOS,2016 ,Octubre
