Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.51003,9.18035,097,1456,,,HIPERMERCADOS,2017 ,Agosto
PATATAS FRESCAS,4.81792,3.78336,079,803,,,HIPERMERCADOS,2017 ,Agosto
PATATAS CONGELADAS,36935,48855,132,119,,,HIPERMERCADOS,2017 ,Agosto
PATATAS PROCESADAS,86455,4.90844,568,919,,,HIPERMERCADOS,2017 ,Agosto
T.HORTALIZAS FRESCAS,13.96323,26.06227,187,2459,,,HIPERMERCADOS,2017 ,Agosto
TOMATES,3.52379,5.66211,161,1228,,,HIPERMERCADOS,2017 ,Agosto
CEBOLLAS,2.03847,2.15698,106,797,,,HIPERMERCADOS,2017 ,Agosto
AJOS,17271,82415,477,278,,,HIPERMERCADOS,2017 ,Agosto
COLES,23494,32093,137,113,,,HIPERMERCADOS,2017 ,Agosto
PEPINOS,86359,1.09489,127,509,,,HIPERMERCADOS,2017 ,Agosto
JUDIAS VERDES,23633,83741,354,151,,,HIPERMERCADOS,2017 ,Agosto
PIMIENTOS,1.17720,2.41112,205,854,,,HIPERMERCADOS,2017 ,Agosto
CHAMPIÑONES+O.SETAS,40392,1.19458,296,316,,,HIPERMERCADOS,2017 ,Agosto
LECHUGA/ESC./ENDIVIA,94822,3.21038,339,773,,,HIPERMERCADOS,2017 ,Agosto
ESPARRAGOS,3189,16244,509,037,,,HIPERMERCADOS,2017 ,Agosto
VERDURAS DE HOJA,12957,57625,445,188,,,HIPERMERCADOS,2017 ,Agosto
BERENJENAS,25531,39315,154,222,,,HIPERMERCADOS,2017 ,Agosto
ZANAHORIAS,1.02440,88770,087,587,,,HIPERMERCADOS,2017 ,Agosto
CALABACINES,95413,1.07861,113,538,,,HIPERMERCADOS,2017 ,Agosto
OTR.HORTALIZAS/VERD.,1.96875,5.25156,267,1115,,,HIPERMERCADOS,2017 ,Agosto
BROCOLI,21128,38858,184,137,,,HIPERMERCADOS,2017 ,Agosto
ALCACHOFAS,5282,9353,177,018,,,HIPERMERCADOS,2017 ,Agosto
VERD./HORT. IV GAMA,1.12951,4.81369,426,924,,,HIPERMERCADOS,2017 ,Agosto
