Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.36321,11.66151,103,1569,,,HIPERMERCADOS,2019 ,Agosto
PATATAS FRESCAS,6.62177,6.00709,091,922,,,HIPERMERCADOS,2019 ,Agosto
PATATAS CONGELADAS,34558,46160,134,104,,,HIPERMERCADOS,2019 ,Agosto
PATATAS PROCESADAS,87917,5.19282,591,967,,,HIPERMERCADOS,2019 ,Agosto
PATATAS FRITAS,70275,4.91710,7,907,,,HIPERMERCADOS,2019 ,Agosto
T.HORTALIZAS FRESCAS,15.57589,31.10176,2,2655,,,HIPERMERCADOS,2019 ,Agosto
TOMATES,3.64127,6.36912,175,1362,,,HIPERMERCADOS,2019 ,Agosto
CEBOLLAS,2.19071,2.92948,134,908,,,HIPERMERCADOS,2019 ,Agosto
AJOS,19086,93929,492,321,,,HIPERMERCADOS,2019 ,Agosto
COLES,24771,38868,157,106,,,HIPERMERCADOS,2019 ,Agosto
PEPINOS,96141,1.12149,117,597,,,HIPERMERCADOS,2019 ,Agosto
JUDIAS VERDES,29163,86686,297,226,,,HIPERMERCADOS,2019 ,Agosto
PIMIENTOS,1.49767,3.05660,204,1012,,,HIPERMERCADOS,2019 ,Agosto
CHAMPIÑONES+O.SETAS,29924,1.29574,433,324,,,HIPERMERCADOS,2019 ,Agosto
LECHUGA/ESC./ENDIVIA,1.33338,4.37105,328,1035,,,HIPERMERCADOS,2019 ,Agosto
ESPARRAGOS,4320,27122,628,061,,,HIPERMERCADOS,2019 ,Agosto
VERDURAS DE HOJA,15941,65650,412,191,,,HIPERMERCADOS,2019 ,Agosto
BERENJENAS,44085,76992,175,256,,,HIPERMERCADOS,2019 ,Agosto
ZANAHORIAS,1.32156,1.12787,085,685,,,HIPERMERCADOS,2019 ,Agosto
CALABACINES,1.16283,1.35299,116,55,,,HIPERMERCADOS,2019 ,Agosto
OTR.HORTALIZAS/VERD.,1.79418,5.58496,311,1025,,,HIPERMERCADOS,2019 ,Agosto
BROCOLI,29286,57212,195,173,,,HIPERMERCADOS,2019 ,Agosto
ALCACHOFAS,2522,4285,17,019,,,HIPERMERCADOS,2019 ,Agosto
APIO,6616,12371,187,043,,,HIPERMERCADOS,2019 ,Agosto
COLIFLOR,7605,12890,169,026,,,HIPERMERCADOS,2019 ,Agosto
VERD./HORT. IV GAMA,1.95278,6.13420,314,1046,,,HIPERMERCADOS,2019 ,Agosto
PUERRO,16552,58520,354,2,,,HIPERMERCADOS,2019 ,Agosto
