Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.84435,11.49966,097,1577,,,HIPERMERCADOS,2017 ,Diciembre
PATATAS FRESCAS,6.52395,4.99496,077,828,,,HIPERMERCADOS,2017 ,Diciembre
PATATAS CONGELADAS,36028,51596,143,115,,,HIPERMERCADOS,2017 ,Diciembre
PATATAS PROCESADAS,99203,5.98873,604,1046,,,HIPERMERCADOS,2017 ,Diciembre
T.HORTALIZAS FRESCAS,14.55071,30.29121,208,2637,,,HIPERMERCADOS,2017 ,Diciembre
TOMATES,2.66005,5.37465,202,1151,,,HIPERMERCADOS,2017 ,Diciembre
CEBOLLAS,2.40006,2.55470,106,912,,,HIPERMERCADOS,2017 ,Diciembre
AJOS,24876,1.21821,49,394,,,HIPERMERCADOS,2017 ,Diciembre
COLES,45027,50438,112,199,,,HIPERMERCADOS,2017 ,Diciembre
PEPINOS,28996,40836,141,235,,,HIPERMERCADOS,2017 ,Diciembre
JUDIAS VERDES,27624,98532,357,229,,,HIPERMERCADOS,2017 ,Diciembre
PIMIENTOS,1.17497,2.20016,187,784,,,HIPERMERCADOS,2017 ,Diciembre
CHAMPIÑONES+O.SETAS,46203,1.93139,418,46,,,HIPERMERCADOS,2017 ,Diciembre
LECHUGA/ESC./ENDIVIA,92879,3.09037,333,758,,,HIPERMERCADOS,2017 ,Diciembre
ESPARRAGOS,14052,51763,368,093,,,HIPERMERCADOS,2017 ,Diciembre
VERDURAS DE HOJA,17778,68895,388,242,,,HIPERMERCADOS,2017 ,Diciembre
BERENJENAS,28454,56744,199,219,,,HIPERMERCADOS,2017 ,Diciembre
ZANAHORIAS,1.09208,91388,084,642,,,HIPERMERCADOS,2017 ,Diciembre
CALABACINES,1.04577,1.58588,152,524,,,HIPERMERCADOS,2017 ,Diciembre
OTR.HORTALIZAS/VERD.,2.91888,7.74989,266,141,,,HIPERMERCADOS,2017 ,Diciembre
BROCOLI,35314,65967,187,208,,,HIPERMERCADOS,2017 ,Diciembre
ALCACHOFAS,18412,41530,226,066,,,HIPERMERCADOS,2017 ,Diciembre
VERD./HORT. IV GAMA,1.30711,5.57800,427,985,,,HIPERMERCADOS,2017 ,Diciembre
