Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,12.84273,11.08742,086,1564,,,HIPERMERCADOS,2016 ,Abril
PATATAS FRESCAS,6.76268,4.98950,074,778,,,HIPERMERCADOS,2016 ,Abril
PATATAS CONGELADAS,41562,56698,136,152,,,HIPERMERCADOS,2016 ,Abril
PATATAS PROCESADAS,1.13289,5.53094,488,1035,,,HIPERMERCADOS,2016 ,Abril
T.HORTALIZAS FRESCAS,18.15196,34.12007,188,2669,,,HIPERMERCADOS,2016 ,Abril
TOMATES,3.75596,6.36142,169,1331,,,HIPERMERCADOS,2016 ,Abril
CEBOLLAS,2.21896,2.47958,112,849,,,HIPERMERCADOS,2016 ,Abril
AJOS,27728,1.36674,493,395,,,HIPERMERCADOS,2016 ,Abril
COLES,44381,46343,104,207,,,HIPERMERCADOS,2016 ,Abril
PEPINOS,53269,79617,149,389,,,HIPERMERCADOS,2016 ,Abril
JUDIAS VERDES,48897,1.41998,29,282,,,HIPERMERCADOS,2016 ,Abril
PIMIENTOS,1.40746,3.13314,223,918,,,HIPERMERCADOS,2016 ,Abril
CHAMPIÑONES+O.SETAS,54519,1.86668,342,471,,,HIPERMERCADOS,2016 ,Abril
LECHUGA/ESC./ENDIVIA,96458,3.24585,337,834,,,HIPERMERCADOS,2016 ,Abril
ESPARRAGOS,52758,1.34776,255,264,,,HIPERMERCADOS,2016 ,Abril
VERDURAS DE HOJA,25050,70332,281,215,,,HIPERMERCADOS,2016 ,Abril
BERENJENAS,51638,66956,13,316,,,HIPERMERCADOS,2016 ,Abril
ZANAHORIAS,1.27385,97718,077,635,,,HIPERMERCADOS,2016 ,Abril
CALABACINES,1.79182,2.00898,112,731,,,HIPERMERCADOS,2016 ,Abril
OTR.HORTALIZAS/VERD.,3.15691,7.28028,231,1324,,,HIPERMERCADOS,2016 ,Abril
VERD./HORT. IV GAMA,1.35755,5.06830,373,909,,,HIPERMERCADOS,2016 ,Abril
