Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.83021,11.41926,083,1709,,,HIPERMERCADOS,2015 ,Enero
PATATAS FRESCAS,7.54630,4.60561,061,836,,,HIPERMERCADOS,2015 ,Enero
PATATAS CONGELADAS,44989,64917,144,18,,,HIPERMERCADOS,2015 ,Enero
PATATAS PROCESADAS,1.16681,6.16447,528,1157,,,HIPERMERCADOS,2015 ,Enero
T.HORTALIZAS FRESCAS,18.34544,33.99703,185,2813,,,HIPERMERCADOS,2015 ,Enero
TOMATES,3.99118,6.66715,167,1507,,,HIPERMERCADOS,2015 ,Enero
CEBOLLAS,2.92718,2.92258,1,1058,,,HIPERMERCADOS,2015 ,Enero
AJOS,24000,1.12685,47,373,,,HIPERMERCADOS,2015 ,Enero
COLES,53555,63861,119,241,,,HIPERMERCADOS,2015 ,Enero
PEPINOS,46696,64269,138,362,,,HIPERMERCADOS,2015 ,Enero
JUDIAS VERDES,36944,1.10644,299,264,,,HIPERMERCADOS,2015 ,Enero
PIMIENTOS,1.35376,2.45436,181,982,,,HIPERMERCADOS,2015 ,Enero
CHAMPIÑONES+O.SETAS,50774,1.86122,367,48,,,HIPERMERCADOS,2015 ,Enero
LECHUGA/ESC./ENDIVIA,1.02302,3.33437,326,881,,,HIPERMERCADOS,2015 ,Enero
ESPARRAGOS,6681,39581,592,072,,,HIPERMERCADOS,2015 ,Enero
VERDURAS DE HOJA,22409,74091,331,217,,,HIPERMERCADOS,2015 ,Enero
BERENJENAS,39214,67590,172,293,,,HIPERMERCADOS,2015 ,Enero
ZANAHORIAS,1.58500,1.28922,081,837,,,HIPERMERCADOS,2015 ,Enero
CALABACINES,1.37302,2.50175,182,603,,,HIPERMERCADOS,2015 ,Enero
OTR.HORTALIZAS/VERD.,3.28956,7.63916,232,1506,,,HIPERMERCADOS,2015 ,Enero
VERD./HORT. IV GAMA,1.07894,4.64085,43,9,,,HIPERMERCADOS,2015 ,Enero
VERD./HORT. ECOLOGIC,31868,58090,182,211,,,HIPERMERCADOS,2015 ,Enero
