Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.32503,10.26276,099,1417,,,HIPERMERCADOS,2018 ,Noviembre
PATATAS FRESCAS,6.59868,5.77259,087,819,,,HIPERMERCADOS,2018 ,Noviembre
PATATAS CONGELADAS,39998,51074,128,131,,,HIPERMERCADOS,2018 ,Noviembre
PATATAS PROCESADAS,66528,3.97943,598,795,,,HIPERMERCADOS,2018 ,Noviembre
PATATAS FRITAS,52245,3.76983,722,758,,,HIPERMERCADOS,2018 ,Noviembre
T.HORTALIZAS FRESCAS,14.65148,29.63370,202,2616,,,HIPERMERCADOS,2018 ,Noviembre
TOMATES,2.60802,4.66306,179,1162,,,HIPERMERCADOS,2018 ,Noviembre
CEBOLLAS,2.24638,2.52879,113,852,,,HIPERMERCADOS,2018 ,Noviembre
AJOS,19307,1.00009,518,314,,,HIPERMERCADOS,2018 ,Noviembre
COLES,35641,47594,134,172,,,HIPERMERCADOS,2018 ,Noviembre
PEPINOS,30659,47211,154,231,,,HIPERMERCADOS,2018 ,Noviembre
JUDIAS VERDES,34931,1.14582,328,258,,,HIPERMERCADOS,2018 ,Noviembre
PIMIENTOS,1.24630,2.49177,2,832,,,HIPERMERCADOS,2018 ,Noviembre
CHAMPIÑONES+O.SETAS,40565,1.95767,483,449,,,HIPERMERCADOS,2018 ,Noviembre
LECHUGA/ESC./ENDIVIA,74071,2.71379,366,709,,,HIPERMERCADOS,2018 ,Noviembre
ESPARRAGOS,7390,35023,474,06,,,HIPERMERCADOS,2018 ,Noviembre
VERDURAS DE HOJA,19936,71873,361,216,,,HIPERMERCADOS,2018 ,Noviembre
BERENJENAS,42083,65668,156,217,,,HIPERMERCADOS,2018 ,Noviembre
ZANAHORIAS,1.30295,1.11139,085,669,,,HIPERMERCADOS,2018 ,Noviembre
CALABACINES,1.22000,2.04630,168,583,,,HIPERMERCADOS,2018 ,Noviembre
OTR.HORTALIZAS/VERD.,2.98199,7.30133,245,1274,,,HIPERMERCADOS,2018 ,Noviembre
BROCOLI,56790,95193,168,264,,,HIPERMERCADOS,2018 ,Noviembre
ALCACHOFAS,4868,14075,289,031,,,HIPERMERCADOS,2018 ,Noviembre
VERD./HORT. IV GAMA,1.50094,5.52719,368,102,,,HIPERMERCADOS,2018 ,Noviembre
