Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.02506,11.12489,085,1713,,,HIPERMERCADOS,2013 ,Diciembre
PATATAS FRESCAS,7.27908,5.12879,07,883,,,HIPERMERCADOS,2013 ,Diciembre
PATATAS CONGELADAS,47182,56014,119,14,,,HIPERMERCADOS,2013 ,Diciembre
PATATAS PROCESADAS,1.05483,5.43597,515,1131,,,HIPERMERCADOS,2013 ,Diciembre
T.HORTALIZAS FRESCAS,16.08590,30.45425,189,2859,,,HIPERMERCADOS,2013 ,Diciembre
TOMATES,3.11505,5.15530,165,1325,,,HIPERMERCADOS,2013 ,Diciembre
CEBOLLAS,2.92200,2.92350,1,1047,,,HIPERMERCADOS,2013 ,Diciembre
AJOS,28479,1.40031,492,44,,,HIPERMERCADOS,2013 ,Diciembre
COLES,62352,64097,103,261,,,HIPERMERCADOS,2013 ,Diciembre
PEPINOS,31216,47448,152,235,,,HIPERMERCADOS,2013 ,Diciembre
JUDIAS VERDES,39616,1.10717,279,298,,,HIPERMERCADOS,2013 ,Diciembre
PIMIENTOS,1.56118,2.58927,166,97,,,HIPERMERCADOS,2013 ,Diciembre
CHAMPIÑONES+O.SETAS,60206,2.00560,333,469,,,HIPERMERCADOS,2013 ,Diciembre
LECHUGA/ESC./ENDIVIA,1.13164,3.01851,267,805,,,HIPERMERCADOS,2013 ,Diciembre
ESPARRAGOS,10172,35264,347,068,,,HIPERMERCADOS,2013 ,Diciembre
VERDURAS DE HOJA,25727,76440,297,204,,,HIPERMERCADOS,2013 ,Diciembre
BERENJENAS,25342,53817,212,227,,,HIPERMERCADOS,2013 ,Diciembre
ZANAHORIAS,1.23507,1.09066,088,698,,,HIPERMERCADOS,2013 ,Diciembre
CALABACINES,84864,1.83361,216,509,,,HIPERMERCADOS,2013 ,Diciembre
OTR.HORTALIZAS/VERD.,2.44124,6.55967,269,1369,,,HIPERMERCADOS,2013 ,Diciembre
VERD./HORT. IV GAMA,1.10835,4.02934,364,866,,,HIPERMERCADOS,2013 ,Diciembre
VERD./HORT. ECOLOGIC,55307,95973,174,165,,,HIPERMERCADOS,2013 ,Diciembre
