Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.88619,10.34047,095,153,,,HIPERMERCADOS,2016 ,Septiembre
PATATAS FRESCAS,5.64232,4.59544,081,784,,,HIPERMERCADOS,2016 ,Septiembre
PATATAS CONGELADAS,49598,62450,126,173,,,HIPERMERCADOS,2016 ,Septiembre
PATATAS PROCESADAS,94958,5.12053,539,995,,,HIPERMERCADOS,2016 ,Septiembre
T.HORTALIZAS FRESCAS,14.90718,28.16080,189,2596,,,HIPERMERCADOS,2016 ,Septiembre
TOMATES,3.63836,5.83090,16,1288,,,HIPERMERCADOS,2016 ,Septiembre
CEBOLLAS,1.92560,2.15149,112,801,,,HIPERMERCADOS,2016 ,Septiembre
AJOS,16758,80915,483,292,,,HIPERMERCADOS,2016 ,Septiembre
COLES,26931,28758,107,132,,,HIPERMERCADOS,2016 ,Septiembre
PEPINOS,58503,63052,108,433,,,HIPERMERCADOS,2016 ,Septiembre
JUDIAS VERDES,27846,98965,355,222,,,HIPERMERCADOS,2016 ,Septiembre
PIMIENTOS,1.38120,2.68661,195,1003,,,HIPERMERCADOS,2016 ,Septiembre
CHAMPIÑONES+O.SETAS,39737,1.54679,389,382,,,HIPERMERCADOS,2016 ,Septiembre
LECHUGA/ESC./ENDIVIA,99985,3.18903,319,811,,,HIPERMERCADOS,2016 ,Septiembre
ESPARRAGOS,11533,41431,359,091,,,HIPERMERCADOS,2016 ,Septiembre
VERDURAS DE HOJA,21936,87030,397,266,,,HIPERMERCADOS,2016 ,Septiembre
BERENJENAS,31619,44370,14,243,,,HIPERMERCADOS,2016 ,Septiembre
ZANAHORIAS,1.10950,93174,084,664,,,HIPERMERCADOS,2016 ,Septiembre
CALABACINES,1.24086,1.41484,114,643,,,HIPERMERCADOS,2016 ,Septiembre
OTR.HORTALIZAS/VERD.,2.26316,5.96420,264,127,,,HIPERMERCADOS,2016 ,Septiembre
VERD./HORT. IV GAMA,1.17108,4.87542,416,954,,,HIPERMERCADOS,2016 ,Septiembre
