Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.19545,9.77890,087,1585,,,HIPERMERCADOS,2015 ,Julio
PATATAS FRESCAS,5.82723,3.88531,067,709,,,HIPERMERCADOS,2015 ,Julio
PATATAS CONGELADAS,35936,41265,115,13,,,HIPERMERCADOS,2015 ,Julio
PATATAS PROCESADAS,1.00177,5.48094,547,1098,,,HIPERMERCADOS,2015 ,Julio
T.HORTALIZAS FRESCAS,15.92838,27.07990,17,2722,,,HIPERMERCADOS,2015 ,Julio
TOMATES,4.78048,6.76071,141,1582,,,HIPERMERCADOS,2015 ,Julio
CEBOLLAS,1.87753,2.04205,109,856,,,HIPERMERCADOS,2015 ,Julio
AJOS,15141,75399,498,25,,,HIPERMERCADOS,2015 ,Julio
COLES,15890,18760,118,085,,,HIPERMERCADOS,2015 ,Julio
PEPINOS,1.15893,1.24549,107,715,,,HIPERMERCADOS,2015 ,Julio
JUDIAS VERDES,29023,76081,262,2,,,HIPERMERCADOS,2015 ,Julio
PIMIENTOS,1.53213,2.50970,164,10,,,HIPERMERCADOS,2015 ,Julio
CHAMPIÑONES+O.SETAS,28856,1.14730,398,374,,,HIPERMERCADOS,2015 ,Julio
LECHUGA/ESC./ENDIVIA,1.24340,3.67337,295,1003,,,HIPERMERCADOS,2015 ,Julio
ESPARRAGOS,11301,26105,231,05,,,HIPERMERCADOS,2015 ,Julio
VERDURAS DE HOJA,14445,63165,437,224,,,HIPERMERCADOS,2015 ,Julio
BERENJENAS,32791,41024,125,259,,,HIPERMERCADOS,2015 ,Julio
ZANAHORIAS,1.11669,86893,078,626,,,HIPERMERCADOS,2015 ,Julio
CALABACINES,1.02176,1.18007,115,503,,,HIPERMERCADOS,2015 ,Julio
OTR.HORTALIZAS/VERD.,1.72298,4.64693,27,111,,,HIPERMERCADOS,2015 ,Julio
VERD./HORT. IV GAMA,99420,4.41618,444,927,,,HIPERMERCADOS,2015 ,Julio
