Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.18495,11.63433,104,1531,,,HIPERMERCADOS,2019 ,Mayo
PATATAS FRESCAS,6.34076,5.68695,09,813,,,HIPERMERCADOS,2019 ,Mayo
PATATAS CONGELADAS,34541,47219,137,115,,,HIPERMERCADOS,2019 ,Mayo
PATATAS PROCESADAS,89976,5.47520,609,954,,,HIPERMERCADOS,2019 ,Mayo
PATATAS FRITAS,68953,5.15837,748,883,,,HIPERMERCADOS,2019 ,Mayo
T.HORTALIZAS FRESCAS,17.84233,36.34671,204,2741,,,HIPERMERCADOS,2019 ,Mayo
TOMATES,3.82224,6.87247,18,1337,,,HIPERMERCADOS,2019 ,Mayo
CEBOLLAS,2.62016,3.58863,137,962,,,HIPERMERCADOS,2019 ,Mayo
AJOS,24009,1.14201,476,402,,,HIPERMERCADOS,2019 ,Mayo
COLES,29860,34387,115,158,,,HIPERMERCADOS,2019 ,Mayo
PEPINOS,69866,91242,131,483,,,HIPERMERCADOS,2019 ,Mayo
JUDIAS VERDES,27776,90133,324,208,,,HIPERMERCADOS,2019 ,Mayo
PIMIENTOS,1.54186,3.37999,219,935,,,HIPERMERCADOS,2019 ,Mayo
CHAMPIÑONES+O.SETAS,39513,1.73319,439,418,,,HIPERMERCADOS,2019 ,Mayo
LECHUGA/ESC./ENDIVIA,1.32797,4.49931,339,1013,,,HIPERMERCADOS,2019 ,Mayo
ESPARRAGOS,33671,1.36413,405,321,,,HIPERMERCADOS,2019 ,Mayo
VERDURAS DE HOJA,24777,87104,352,238,,,HIPERMERCADOS,2019 ,Mayo
BERENJENAS,50853,67660,133,334,,,HIPERMERCADOS,2019 ,Mayo
ZANAHORIAS,1.14130,99943,088,624,,,HIPERMERCADOS,2019 ,Mayo
CALABACINES,1.64225,1.74652,106,676,,,HIPERMERCADOS,2019 ,Mayo
OTR.HORTALIZAS/VERD.,2.74330,7.31578,267,1204,,,HIPERMERCADOS,2019 ,Mayo
BROCOLI,72056,1.08133,15,304,,,HIPERMERCADOS,2019 ,Mayo
ALCACHOFAS,32414,59363,183,162,,,HIPERMERCADOS,2019 ,Mayo
APIO,9519,18196,191,074,,,HIPERMERCADOS,2019 ,Mayo
COLIFLOR,9798,14291,146,048,,,HIPERMERCADOS,2019 ,Mayo
VERD./HORT. IV GAMA,2.00421,7.20542,36,1172,,,HIPERMERCADOS,2019 ,Mayo
PUERRO,26994,82245,305,301,,,HIPERMERCADOS,2019 ,Mayo
