Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,15.20359,16.22821,107,1698,,,HIPERMERCADOS,2020 ,Marzo
PATATAS FRESCAS,8.92552,8.54584,096,1028,,,HIPERMERCADOS,2020 ,Marzo
PATATAS CONGELADAS,64072,84246,131,173,,,HIPERMERCADOS,2020 ,Marzo
PATATAS PROCESADAS,1.12747,6.83990,607,1039,,,HIPERMERCADOS,2020 ,Marzo
PATATAS FRITAS,83411,6.39502,767,973,,,HIPERMERCADOS,2020 ,Marzo
T.HORTALIZAS FRESCAS,20.90908,42.59055,204,2922,,,HIPERMERCADOS,2020 ,Marzo
TOMATES,4.02601,6.71023,167,1476,,,HIPERMERCADOS,2020 ,Marzo
CEBOLLAS,3.25018,4.34848,134,1169,,,HIPERMERCADOS,2020 ,Marzo
AJOS,31262,1.63753,524,471,,,HIPERMERCADOS,2020 ,Marzo
COLES,46284,53558,116,19,,,HIPERMERCADOS,2020 ,Marzo
PEPINOS,50249,81671,163,284,,,HIPERMERCADOS,2020 ,Marzo
JUDIAS VERDES,45276,1.47851,327,319,,,HIPERMERCADOS,2020 ,Marzo
PIMIENTOS,1.96434,4.22651,215,1046,,,HIPERMERCADOS,2020 ,Marzo
CHAMPIÑONES+O.SETAS,45254,2.05213,453,474,,,HIPERMERCADOS,2020 ,Marzo
LECHUGA/ESC./ENDIVIA,1.32890,4.33064,326,1077,,,HIPERMERCADOS,2020 ,Marzo
ESPARRAGOS,18031,69235,384,148,,,HIPERMERCADOS,2020 ,Marzo
VERDURAS DE HOJA,31878,1.02664,322,299,,,HIPERMERCADOS,2020 ,Marzo
BERENJENAS,57649,98783,171,393,,,HIPERMERCADOS,2020 ,Marzo
ZANAHORIAS,1.60413,1.44812,09,85,,,HIPERMERCADOS,2020 ,Marzo
CALABACINES,1.86068,2.76779,149,817,,,HIPERMERCADOS,2020 ,Marzo
OTR.HORTALIZAS/VERD.,3.61601,9.53150,264,1421,,,HIPERMERCADOS,2020 ,Marzo
BROCOLI,65310,1.09843,168,279,,,HIPERMERCADOS,2020 ,Marzo
ALCACHOFAS,52602,83959,16,254,,,HIPERMERCADOS,2020 ,Marzo
APIO,10789,22812,211,088,,,HIPERMERCADOS,2020 ,Marzo
COLIFLOR,13315,27165,204,05,,,HIPERMERCADOS,2020 ,Marzo
VERD./HORT. IV GAMA,2.17445,7.56159,348,1187,,,HIPERMERCADOS,2020 ,Marzo
PUERRO,35920,1.14708,319,363,,,HIPERMERCADOS,2020 ,Marzo
