Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.20344,11.46359,102,1483,,,HIPERMERCADOS,2020,Febrero
PATATAS FRESCAS,6.79804,6.10281,9,822,,,HIPERMERCADOS,2020,Febrero
PATATAS CONGELADAS,30841,45698,148,109,,,HIPERMERCADOS,2020,Febrero
PATATAS PROCESADAS,81940,4.9038,598,847,,,HIPERMERCADOS,2020,Febrero
PATATAS FRITAS,58818,4.51907,768,775,,,HIPERMERCADOS,2020,Febrero
T.HORTALIZAS FRESCAS,17.37315,35.0786,202,2652,,,HIPERMERCADOS,2020,Febrero
TOMATES,3.43007,6.01903,175,1203,,,HIPERMERCADOS,2020,Febrero
CEBOLLAS,2.50984,3.09874,123,911,,,HIPERMERCADOS,2020,Febrero
AJOS,25515,1.23519,484,372,,,HIPERMERCADOS,2020,Febrero
COLES,49660,60592,122,22,,,HIPERMERCADOS,2020,Febrero
PEPINOS,35401,57271,162,279,,,HIPERMERCADOS,2020,Febrero
JUDIAS VERDES,35131,1.19555,34,221,,,HIPERMERCADOS,2020,Febrero
PIMIENTOS,1.34371,2.87594,214,774,,,HIPERMERCADOS,2020,Febrero
CHAMPIÑONES+O.SETAS,36254,1.65161,456,355,,,HIPERMERCADOS,2020,Febrero
LECHUGA/ESC./ENDIVIA,1.13472,3.91567,345,912,,,HIPERMERCADOS,2020,Febrero
ESPARRAGOS,8809,41869,475,79,,,HIPERMERCADOS,2020,Febrero
VERDURAS DE HOJA,26555,88810,334,247,,,HIPERMERCADOS,2020,Febrero
BERENJENAS,42345,81507,192,271,,,HIPERMERCADOS,2020,Febrero
ZANAHORIAS,1.20499,1.0859,9,645,,,HIPERMERCADOS,2020,Febrero
CALABACINES,1.59644,2.22165,139,66,,,HIPERMERCADOS,2020,Febrero
OTR.HORTALIZAS/VERD.,3.55669,8.47883,238,1274,,,HIPERMERCADOS,2020,Febrero
BROCOLI,53961,98980,183,248,,,HIPERMERCADOS,2020,Febrero
ALCACHOFAS,60908,1.14096,187,282,,,HIPERMERCADOS,2020,Febrero
APIO,11444,20058,175,69,,,HIPERMERCADOS,2020,Febrero
COLIFLOR,13166,23909,182,46,,,HIPERMERCADOS,2020,Febrero
VERD./HORT. IV GAMA,2.00654,6.38075,318,1034,,,HIPERMERCADOS,2020,Febrero
PUERRO,26510,78406,296,265,,,HIPERMERCADOS,2020,Febrero
