Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,12.18066,10.59725,087,1534,,,HIPERMERCADOS,2015 ,Noviembre
PATATAS FRESCAS,6.96230,5.02457,072,78,,,HIPERMERCADOS,2015 ,Noviembre
PATATAS CONGELADAS,36140,50078,139,143,,,HIPERMERCADOS,2015 ,Noviembre
PATATAS PROCESADAS,97139,5.07190,522,969,,,HIPERMERCADOS,2015 ,Noviembre
T.HORTALIZAS FRESCAS,16.10723,29.16566,181,2655,,,HIPERMERCADOS,2015 ,Noviembre
TOMATES,3.64355,5.89056,162,1253,,,HIPERMERCADOS,2015 ,Noviembre
CEBOLLAS,2.08183,2.16380,104,838,,,HIPERMERCADOS,2015 ,Noviembre
AJOS,20244,87145,43,307,,,HIPERMERCADOS,2015 ,Noviembre
COLES,44304,48250,109,185,,,HIPERMERCADOS,2015 ,Noviembre
PEPINOS,51214,62686,122,306,,,HIPERMERCADOS,2015 ,Noviembre
JUDIAS VERDES,32310,1.01957,316,202,,,HIPERMERCADOS,2015 ,Noviembre
PIMIENTOS,1.31623,2.36593,18,796,,,HIPERMERCADOS,2015 ,Noviembre
CHAMPIÑONES+O.SETAS,48490,1.77465,366,464,,,HIPERMERCADOS,2015 ,Noviembre
LECHUGA/ESC./ENDIVIA,1.08614,3.08476,284,791,,,HIPERMERCADOS,2015 ,Noviembre
ESPARRAGOS,5071,30304,598,064,,,HIPERMERCADOS,2015 ,Noviembre
VERDURAS DE HOJA,18988,59054,311,211,,,HIPERMERCADOS,2015 ,Noviembre
BERENJENAS,43637,56162,129,296,,,HIPERMERCADOS,2015 ,Noviembre
ZANAHORIAS,1.27171,1.10289,087,7,,,HIPERMERCADOS,2015 ,Noviembre
CALABACINES,1.18162,1.91123,162,617,,,HIPERMERCADOS,2015 ,Noviembre
OTR.HORTALIZAS/VERD.,2.88356,6.41626,223,1306,,,HIPERMERCADOS,2015 ,Noviembre
VERD./HORT. IV GAMA,1.02831,4.02150,391,815,,,HIPERMERCADOS,2015 ,Noviembre
