Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.73481,10.25445,087,1505,,,HIPERMERCADOS,2015 ,Agosto
PATATAS FRESCAS,6.63637,4.41088,066,733,,,HIPERMERCADOS,2015 ,Agosto
PATATAS CONGELADAS,41416,49505,12,134,,,HIPERMERCADOS,2015 ,Agosto
PATATAS PROCESADAS,93686,5.34853,571,1002,,,HIPERMERCADOS,2015 ,Agosto
T.HORTALIZAS FRESCAS,14.19978,24.82053,175,2485,,,HIPERMERCADOS,2015 ,Agosto
TOMATES,3.95061,5.69260,144,1348,,,HIPERMERCADOS,2015 ,Agosto
CEBOLLAS,1.85113,2.05928,111,826,,,HIPERMERCADOS,2015 ,Agosto
AJOS,20173,93162,462,292,,,HIPERMERCADOS,2015 ,Agosto
COLES,19777,22043,111,097,,,HIPERMERCADOS,2015 ,Agosto
PEPINOS,91960,98865,108,54,,,HIPERMERCADOS,2015 ,Agosto
JUDIAS VERDES,23424,72793,311,214,,,HIPERMERCADOS,2015 ,Agosto
PIMIENTOS,1.29957,2.10944,162,968,,,HIPERMERCADOS,2015 ,Agosto
CHAMPIÑONES+O.SETAS,25989,95011,366,31,,,HIPERMERCADOS,2015 ,Agosto
LECHUGA/ESC./ENDIVIA,1.03115,3.17515,308,862,,,HIPERMERCADOS,2015 ,Agosto
ESPARRAGOS,6533,29760,456,054,,,HIPERMERCADOS,2015 ,Agosto
VERDURAS DE HOJA,15415,54242,352,195,,,HIPERMERCADOS,2015 ,Agosto
BERENJENAS,30740,48210,157,2,,,HIPERMERCADOS,2015 ,Agosto
ZANAHORIAS,1.10609,85388,077,628,,,HIPERMERCADOS,2015 ,Agosto
CALABACINES,95136,1.10416,116,515,,,HIPERMERCADOS,2015 ,Agosto
OTR.HORTALIZAS/VERD.,1.66976,4.68516,281,10,,,HIPERMERCADOS,2015 ,Agosto
VERD./HORT. IV GAMA,91870,4.12410,449,81,,,HIPERMERCADOS,2015 ,Agosto
