Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,9.32761,8.57103,092,127,,,HIPERMERCADOS,2017 ,Febrero
PATATAS FRESCAS,5.33255,4.12925,077,64,,,HIPERMERCADOS,2017 ,Febrero
PATATAS CONGELADAS,44508,55956,126,154,,,HIPERMERCADOS,2017 ,Febrero
PATATAS PROCESADAS,70999,3.88223,547,759,,,HIPERMERCADOS,2017 ,Febrero
T.HORTALIZAS FRESCAS,13.53147,28.80621,213,2417,,,HIPERMERCADOS,2017 ,Febrero
TOMATES,2.59122,5.01794,194,1057,,,HIPERMERCADOS,2017 ,Febrero
CEBOLLAS,1.71811,1.87941,109,65,,,HIPERMERCADOS,2017 ,Febrero
AJOS,18975,95985,506,295,,,HIPERMERCADOS,2017 ,Febrero
COLES,46312,53447,115,228,,,HIPERMERCADOS,2017 ,Febrero
PEPINOS,36510,66996,184,244,,,HIPERMERCADOS,2017 ,Febrero
JUDIAS VERDES,25164,91237,363,187,,,HIPERMERCADOS,2017 ,Febrero
PIMIENTOS,1.20518,2.79270,232,838,,,HIPERMERCADOS,2017 ,Febrero
CHAMPIÑONES+O.SETAS,41742,1.66956,4,44,,,HIPERMERCADOS,2017 ,Febrero
LECHUGA/ESC./ENDIVIA,85597,2.90834,34,734,,,HIPERMERCADOS,2017 ,Febrero
ESPARRAGOS,4601,35310,768,062,,,HIPERMERCADOS,2017 ,Febrero
VERDURAS DE HOJA,26923,81291,302,208,,,HIPERMERCADOS,2017 ,Febrero
BERENJENAS,30214,61322,203,208,,,HIPERMERCADOS,2017 ,Febrero
ZANAHORIAS,1.16264,89352,077,572,,,HIPERMERCADOS,2017 ,Febrero
CALABACINES,99777,1.90556,191,461,,,HIPERMERCADOS,2017 ,Febrero
OTR.HORTALIZAS/VERD.,2.69617,6.88331,255,1267,,,HIPERMERCADOS,2017 ,Febrero
BROCOLI,35274,63051,179,24,,,HIPERMERCADOS,2017 ,Febrero
ALCACHOFAS,25102,57151,228,139,,,HIPERMERCADOS,2017 ,Febrero
VERD./HORT. IV GAMA,1.10431,4.41763,4,879,,,HIPERMERCADOS,2017 ,Febrero
