Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,11.82143,10.85295,092,1495,,,HIPERMERCADOS,2017 ,Marzo
PATATAS FRESCAS,6.49824,4.97137,077,793,,,HIPERMERCADOS,2017 ,Marzo
PATATAS CONGELADAS,39289,53355,136,142,,,HIPERMERCADOS,2017 ,Marzo
PATATAS PROCESADAS,98606,5.34803,542,927,,,HIPERMERCADOS,2017 ,Marzo
T.HORTALIZAS FRESCAS,17.64233,34.47038,195,2683,,,HIPERMERCADOS,2017 ,Marzo
TOMATES,3.40012,6.24139,184,1186,,,HIPERMERCADOS,2017 ,Marzo
CEBOLLAS,2.64566,2.66698,101,906,,,HIPERMERCADOS,2017 ,Marzo
AJOS,26610,1.22563,461,39,,,HIPERMERCADOS,2017 ,Marzo
COLES,19243,25328,132,109,,,HIPERMERCADOS,2017 ,Marzo
PEPINOS,43308,77844,18,284,,,HIPERMERCADOS,2017 ,Marzo
JUDIAS VERDES,31078,1.14231,368,256,,,HIPERMERCADOS,2017 ,Marzo
PIMIENTOS,1.41263,3.37982,239,899,,,HIPERMERCADOS,2017 ,Marzo
CHAMPIÑONES+O.SETAS,48153,1.96654,408,43,,,HIPERMERCADOS,2017 ,Marzo
LECHUGA/ESC./ENDIVIA,96493,3.30045,342,791,,,HIPERMERCADOS,2017 ,Marzo
ESPARRAGOS,22013,68259,31,126,,,HIPERMERCADOS,2017 ,Marzo
VERDURAS DE HOJA,31731,1.10835,349,273,,,HIPERMERCADOS,2017 ,Marzo
BERENJENAS,36308,51509,142,27,,,HIPERMERCADOS,2017 ,Marzo
ZANAHORIAS,1.28019,99578,078,713,,,HIPERMERCADOS,2017 ,Marzo
CALABACINES,1.63815,2.11373,129,698,,,HIPERMERCADOS,2017 ,Marzo
OTR.HORTALIZAS/VERD.,3.71619,8.10002,218,1448,,,HIPERMERCADOS,2017 ,Marzo
BROCOLI,41550,60365,145,216,,,HIPERMERCADOS,2017 ,Marzo
ALCACHOFAS,70586,1.06687,151,288,,,HIPERMERCADOS,2017 ,Marzo
VERD./HORT. IV GAMA,1.35212,5.21170,385,941,,,HIPERMERCADOS,2017 ,Marzo
