Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.74588,12.51205,091,1676,,,HIPERMERCADOS,2013 ,Abril
PATATAS FRESCAS,8.15480,6.52634,08,857,,,HIPERMERCADOS,2013 ,Abril
PATATAS CONGELADAS,52092,78026,15,177,,,HIPERMERCADOS,2013 ,Abril
PATATAS PROCESADAS,1.01403,5.20545,513,1093,,,HIPERMERCADOS,2013 ,Abril
T.HORTALIZAS FRESCAS,19.33931,34.30679,177,2813,,,HIPERMERCADOS,2013 ,Abril
TOMATES,4.06483,6.88730,169,1458,,,HIPERMERCADOS,2013 ,Abril
CEBOLLAS,2.71058,2.65662,098,1018,,,HIPERMERCADOS,2013 ,Abril
AJOS,24473,1.18343,484,39,,,HIPERMERCADOS,2013 ,Abril
COLES,46726,56620,121,214,,,HIPERMERCADOS,2013 ,Abril
PEPINOS,75155,93835,125,429,,,HIPERMERCADOS,2013 ,Abril
JUDIAS VERDES,46867,1.16331,248,358,,,HIPERMERCADOS,2013 ,Abril
PIMIENTOS,1.63155,3.54126,217,979,,,HIPERMERCADOS,2013 ,Abril
CHAMPIÑONES+O.SETAS,54560,1.82834,335,506,,,HIPERMERCADOS,2013 ,Abril
LECHUGA/ESC./ENDIVIA,1.17397,2.72938,232,843,,,HIPERMERCADOS,2013 ,Abril
ESPARRAGOS,22855,77436,339,202,,,HIPERMERCADOS,2013 ,Abril
VERDURAS DE HOJA,33431,84840,254,277,,,HIPERMERCADOS,2013 ,Abril
BERENJENAS,36567,52211,143,28,,,HIPERMERCADOS,2013 ,Abril
ZANAHORIAS,1.42047,1.19759,084,711,,,HIPERMERCADOS,2013 ,Abril
CALABACINES,1.54151,1.73505,113,665,,,HIPERMERCADOS,2013 ,Abril
OTR.HORTALIZAS/VERD.,3.39007,7.73509,228,1434,,,HIPERMERCADOS,2013 ,Abril
VERD./HORT. IV GAMA,97406,3.91713,402,805,,,HIPERMERCADOS,2013 ,Abril
VERD./HORT. ECOLOGIC,59631,97619,164,204,,,HIPERMERCADOS,2013 ,Abril
