Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,13.96298,11.18869,08,1832,,,HIPERMERCADOS,2014 ,Diciembre
PATATAS FRESCAS,7.78567,4.75116,061,928,,,HIPERMERCADOS,2014 ,Diciembre
PATATAS CONGELADAS,40438,52730,13,159,,,HIPERMERCADOS,2014 ,Diciembre
PATATAS PROCESADAS,1.15459,5.91023,512,1161,,,HIPERMERCADOS,2014 ,Diciembre
T.HORTALIZAS FRESCAS,16.43136,29.77012,181,2899,,,HIPERMERCADOS,2014 ,Diciembre
TOMATES,2.89963,4.94107,17,1269,,,HIPERMERCADOS,2014 ,Diciembre
CEBOLLAS,2.74098,2.70997,099,1005,,,HIPERMERCADOS,2014 ,Diciembre
AJOS,25017,1.27334,509,375,,,HIPERMERCADOS,2014 ,Diciembre
COLES,74345,83660,113,309,,,HIPERMERCADOS,2014 ,Diciembre
PEPINOS,27699,38241,138,216,,,HIPERMERCADOS,2014 ,Diciembre
JUDIAS VERDES,35538,1.20819,34,259,,,HIPERMERCADOS,2014 ,Diciembre
PIMIENTOS,1.35771,2.17428,16,873,,,HIPERMERCADOS,2014 ,Diciembre
CHAMPIÑONES+O.SETAS,46472,1.93889,417,487,,,HIPERMERCADOS,2014 ,Diciembre
LECHUGA/ESC./ENDIVIA,1.22498,3.47862,284,931,,,HIPERMERCADOS,2014 ,Diciembre
ESPARRAGOS,7414,35026,472,075,,,HIPERMERCADOS,2014 ,Diciembre
VERDURAS DE HOJA,26354,88558,336,256,,,HIPERMERCADOS,2014 ,Diciembre
BERENJENAS,38116,46722,123,268,,,HIPERMERCADOS,2014 ,Diciembre
ZANAHORIAS,1.37329,1.01652,074,773,,,HIPERMERCADOS,2014 ,Diciembre
CALABACINES,1.03885,1.53765,148,583,,,HIPERMERCADOS,2014 ,Diciembre
OTR.HORTALIZAS/VERD.,2.98638,6.56953,22,1479,,,HIPERMERCADOS,2014 ,Diciembre
VERD./HORT. IV GAMA,95673,4.25073,444,903,,,HIPERMERCADOS,2014 ,Diciembre
VERD./HORT. ECOLOGIC,61029,87048,143,229,,,HIPERMERCADOS,2014 ,Diciembre
