Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,10.84254,9.74103,09,143,,,HIPERMERCADOS,2018 ,Enero
PATATAS FRESCAS,6.23574,4.55436,073,803,,,HIPERMERCADOS,2018 ,Enero
PATATAS CONGELADAS,46625,64333,138,145,,,HIPERMERCADOS,2018 ,Enero
PATATAS PROCESADAS,82811,4.54334,549,887,,,HIPERMERCADOS,2018 ,Enero
T.HORTALIZAS FRESCAS,16.35784,31.70547,194,2719,,,HIPERMERCADOS,2018 ,Enero
TOMATES,3.15290,5.48721,174,1292,,,HIPERMERCADOS,2018 ,Enero
CEBOLLAS,2.20177,2.35609,107,839,,,HIPERMERCADOS,2018 ,Enero
AJOS,21080,95397,453,348,,,HIPERMERCADOS,2018 ,Enero
COLES,35467,39182,11,165,,,HIPERMERCADOS,2018 ,Enero
PEPINOS,36285,61882,171,306,,,HIPERMERCADOS,2018 ,Enero
JUDIAS VERDES,33503,1.23391,368,259,,,HIPERMERCADOS,2018 ,Enero
PIMIENTOS,1.60788,3.05540,19,917,,,HIPERMERCADOS,2018 ,Enero
CHAMPIÑONES+O.SETAS,42313,1.72561,408,455,,,HIPERMERCADOS,2018 ,Enero
LECHUGA/ESC./ENDIVIA,86403,2.91003,337,767,,,HIPERMERCADOS,2018 ,Enero
ESPARRAGOS,7412,30594,413,056,,,HIPERMERCADOS,2018 ,Enero
VERDURAS DE HOJA,22063,88400,401,235,,,HIPERMERCADOS,2018 ,Enero
BERENJENAS,33172,63263,191,228,,,HIPERMERCADOS,2018 ,Enero
ZANAHORIAS,1.33345,1.05518,079,729,,,HIPERMERCADOS,2018 ,Enero
CALABACINES,1.68179,2.16524,129,751,,,HIPERMERCADOS,2018 ,Enero
OTR.HORTALIZAS/VERD.,3.20308,7.92962,248,1414,,,HIPERMERCADOS,2018 ,Enero
BROCOLI,43628,73402,168,257,,,HIPERMERCADOS,2018 ,Enero
ALCACHOFAS,29732,56756,191,138,,,HIPERMERCADOS,2018 ,Enero
VERD./HORT. IV GAMA,1.61028,5.78584,359,1007,,,HIPERMERCADOS,2018 ,Enero
